time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
13.3435,-1.53609,-0.27917,10.90836
13.3456,-1.47940,0.00429,10.61240
13.3577,-1.45787,0.04442,9.70770
13.3692,-1.29236,0.13921,8.33542
13.3795,-0.80049,0.14374,8.69698
13.3892,-0.73674,-0.04919,9.21246
13.3995,-0.92439,-0.26987,10.07626
13.4095,-0.92549,-0.29155,10.78072
13.4193,-1.34081,-0.44914,10.71970
13.4286,-1.04759,-0.22458,10.21512
13.4390,-0.75635,-0.01216,9.74594
13.4491,-0.93056,-0.00954,9.24706
13.4605,-1.19859,-0.02846,9.27457
13.4794,-1.10399,-0.15825,9.73665
13.4797,-1.16708,-0.26068,10.08505
13.4882,-0.87415,-0.22415,10.20262
13.4975,-0.88850,-0.18661,9.94922
13.5078,-0.77364,-0.00882,9.81682
13.5178,-0.84642,-0.02229,9.70366
13.5270,-0.89914,-0.00769,9.77745
13.5369,-0.58931,0.09389,10.06342
13.5474,-0.33588,0.06412,10.34518
13.5573,-0.08740,0.07225,9.87242
13.5676,0.13008,0.19331,9.81621
13.5774,0.08888,0.16026,9.90234
13.5881,0.10814,0.13322,10.01488
13.6128,0.11183,0.21931,10.03787
13.6129,-0.00113,0.22719,10.01526
13.6176,-0.20157,0.12605,9.97673
13.6254,-0.14026,0.15561,10.05479
13.6353,0.18646,0.14317,9.99890
13.6451,0.41913,0.05638,9.91399
13.6551,0.62251,-0.00436,9.68640
13.6663,0.44861,-0.10222,9.33287
13.6756,0.07111,-0.09824,9.33684
13.6860,-0.05589,-0.21342,9.80914
13.6954,0.10197,-0.25674,10.29063
13.7065,0.18953,-0.27921,10.32886
13.7273,0.09897,-0.35570,10.23563
13.7274,0.24258,-0.41232,10.13274
13.7369,0.33035,-0.46071,10.47440
13.7443,0.26146,-0.62100,10.56668
13.7544,0.23393,-0.68126,10.06351
13.7652,0.14894,-0.62552,9.60141
13.7757,0.37163,-0.49179,9.51163
13.7848,0.33171,-0.41870,9.42366
13.7953,0.04292,-0.54170,9.45609
13.8051,-0.05315,-0.60681,9.94987
13.8142,0.02979,-0.65886,10.20316
13.8263,-0.01535,-0.55219,10.08813
13.8351,0.15401,-0.35291,9.37206
13.8454,0.31331,-0.28925,8.81635
13.8680,0.56245,-0.17575,8.80811
13.8681,0.97240,-0.12741,9.13037
13.8729,1.13107,-0.19171,9.51611
13.8827,0.98047,-0.16913,9.42010
13.8925,0.91417,0.01604,9.48254
13.9025,0.84062,0.01907,9.63872
13.9129,0.66949,0.02663,9.41154
13.9230,0.94318,0.19022,9.46408
13.9341,1.12143,0.19551,9.56129
13.9435,1.63875,0.33800,9.59804
13.9530,2.17514,0.42056,9.49985
13.9624,2.63736,0.61406,9.26979
13.9728,2.94275,0.79147,9.28760
13.9934,2.72787,1.00732,9.08228
13.9936,2.25673,1.04573,9.36739
14.0023,1.91968,0.94370,9.74033
14.0148,1.94073,0.88191,9.87807
14.0210,2.27858,0.88199,9.91901
14.0313,2.68309,0.90137,9.48158
14.0405,2.95628,1.12163,8.63130
14.0505,2.72173,1.17708,8.26108
14.0601,2.67157,1.35991,8.48094
14.0702,2.64822,1.55721,9.04140
14.0798,2.58723,1.69617,9.61644
14.0899,2.33435,1.67133,9.45712
14.1075,2.21078,1.60808,9.43126
14.1105,2.33875,1.66190,9.32584
14.1250,2.87436,1.85922,8.50517
14.1353,3.03642,2.11861,8.23625
14.1451,3.05453,2.20224,8.25163
14.1553,2.29713,2.05786,8.97572
14.1655,1.79588,1.78777,10.03154
14.1741,1.38461,1.68619,10.93376
14.1850,0.97311,1.42635,11.16408
14.1957,1.32805,1.54645,10.80664
14.2062,1.89508,1.61960,9.90210
14.2200,2.13643,1.69002,8.87640
14.2248,1.75772,1.83572,8.43475
14.2500,1.20972,2.03699,8.35394
14.2503,0.68800,2.07051,9.48843
14.2549,0.50270,2.22241,10.50182
14.2653,0.44447,2.32820,10.45317
14.2755,0.58751,2.40666,10.09578
14.2846,0.85246,2.52710,9.72614
14.2925,1.62564,2.48956,10.07988
14.3025,1.78050,2.25969,10.23753
14.3135,1.20604,1.92923,10.04919
14.3231,0.64297,1.71262,9.40157
14.3387,0.61623,1.64540,9.43121
14.3500,0.64352,1.53062,9.93858
14.3595,0.57962,1.37135,10.55817
14.3725,0.23967,1.21820,10.98343
14.3777,0.05093,1.05746,10.77353
14.3870,0.34198,1.17767,10.77878
14.3982,0.34529,1.12975,10.55588
14.4065,0.13126,1.07613,9.70801
14.4166,0.13278,1.09499,9.26532
14.4276,0.03192,1.00618,9.39536
14.4377,-0.09161,0.81505,9.68658
14.4475,-0.23288,0.64854,10.44853
14.4570,-0.36752,0.58067,11.09787
14.4677,-0.46693,0.64958,10.85242
14.4786,-0.46469,0.82982,10.01463
14.5004,-0.38756,0.95763,9.41270
14.5006,-0.30821,0.95898,9.37029
14.5057,-0.18369,0.90388,10.13132
14.5156,-0.28128,0.73747,10.63229
14.5253,-0.83910,0.52902,10.74852
14.5374,-1.11995,0.44301,10.49176
14.5459,-1.02078,0.54994,9.93112
14.5550,-1.09077,0.60155,9.48955
14.5668,-1.07227,0.54236,9.10628
14.5764,-0.89616,0.57922,9.37286
14.5860,-0.69221,0.77658,9.67433
14.5959,-0.62604,0.81277,10.00334
14.6067,-0.98012,0.73940,10.02081
14.6293,-1.37376,0.52924,9.85835
14.6297,-1.60635,0.49207,10.10236
14.6360,-1.25946,0.53925,9.99379
14.6460,-0.94200,0.59535,9.32094
14.6549,-0.39572,0.77455,8.38475
14.6646,-0.29239,0.94766,7.74586
14.6748,-0.71494,0.82494,8.11014
14.6852,-1.14171,0.53340,8.97151
14.6953,-1.63548,0.22017,9.75865
14.7044,-2.13780,-0.03169,10.10306
14.7145,-2.06812,-0.02672,9.74855
14.7248,-1.52083,0.16171,8.96606
14.7347,-1.32333,0.21463,8.27592
14.7446,-1.62202,0.29797,8.09018
14.7649,-2.16841,0.18335,8.79805
14.7654,-2.33453,0.34706,10.03563
14.7728,-2.29788,0.52626,11.50211
14.7829,-2.32925,0.63966,11.82770
14.7921,-1.77567,1.12384,11.10094
14.8019,-1.12335,1.54341,10.26613
14.8130,-1.08922,1.33115,9.75816
14.8234,-1.16922,1.28400,9.73479
14.8332,-1.03142,1.12891,9.45485
14.8422,-1.19980,0.98152,8.98997
14.8529,-1.32927,0.93739,8.35683
14.8634,-1.71965,0.70581,8.33682
14.8802,-2.34618,0.53163,9.05753
14.8831,-2.09703,0.40150,10.77863
14.8914,-2.01408,0.33086,12.22775
14.9014,-2.59201,0.15242,12.25140
14.9155,-3.11592,0.13911,11.12155
14.9268,-2.63829,0.48386,10.00262
14.9362,-1.38870,1.07695,9.22005
14.9469,-0.39449,1.22812,8.58574
14.9563,-0.77805,1.38924,8.59410
14.9662,-1.19633,0.89728,8.95810
14.9769,-2.02345,0.34021,9.65308
14.9918,-2.84714,0.05482,10.50797
14.9965,-2.97975,-0.06306,11.83250
15.0160,-2.15820,0.10268,12.42900
15.0161,-1.10059,0.67113,11.59489
15.0250,-0.47691,1.19609,9.96941
15.0344,0.13426,1.75909,9.07324
15.0447,0.32243,1.94296,9.10193
15.0556,-0.29922,1.41331,8.79800
15.0663,-0.81055,1.06125,8.88861
15.0758,-1.06859,0.55360,9.10831
15.0855,-0.71475,0.50835,9.53300
15.0958,-0.45361,0.51161,9.74332
15.1053,-0.04565,0.51653,9.70930
15.1163,-0.15746,0.92250,10.41466
15.1245,-1.37469,0.21516,10.67407
15.1502,-1.76649,-0.18747,10.84961
15.1504,-1.59248,-0.13426,10.75685
15.1538,-1.23886,-0.00359,10.59489
15.1655,-0.55254,0.21542,11.08929
15.1725,0.45651,0.71841,10.88692
15.1825,0.67844,1.35413,10.15196
15.1927,0.24550,1.58429,9.66122
15.2029,0.01616,1.41862,10.25778
15.2136,0.30296,1.04150,11.28712
15.2238,0.34969,0.84430,11.70348
15.2336,0.22655,0.69798,11.44609
15.2444,0.64401,0.82249,11.24355
15.2653,0.96400,0.98853,11.20166
15.2654,0.86365,1.30212,11.16100
15.2715,0.58719,1.63458,10.81223
15.2814,0.49693,1.80702,10.44467
15.2910,0.96611,1.82381,10.16248
15.3060,1.92322,1.96220,10.01839
15.3160,1.38675,1.54121,9.83812
15.3268,0.58968,1.31229,10.42944
15.3368,-0.11943,1.14081,11.35446
15.3463,-0.12352,1.39868,11.71277
15.3571,0.03278,1.91135,11.46748
15.3666,0.55640,2.06322,10.27155
15.3772,1.56816,2.42334,9.28537
15.4019,2.14099,2.53065,8.79485
15.4022,2.22548,2.43195,8.88536
15.4062,1.26511,1.86000,9.58720
15.4157,0.29372,1.59131,9.82509
15.4257,-0.45728,1.36674,10.00191
15.4357,-0.67821,1.35963,10.19324
15.4460,0.00851,1.79381,10.33192
15.4557,0.76956,2.11055,9.88831
15.4663,1.44853,2.49911,9.17596
15.4756,1.15442,2.22098,9.63715
15.4849,1.37469,1.89920,9.38022
15.4951,1.17064,1.81831,8.90483
15.5079,0.70476,1.33633,8.20676
15.5142,0.62418,1.18068,7.61932
15.5235,0.32268,0.92374,8.36732
15.5337,0.00888,0.53970,9.54514
15.5431,0.15479,0.60374,10.85489
15.5551,0.50056,0.59621,11.41278
15.5645,1.18137,0.77853,10.26811
15.5747,1.82285,0.86888,8.50957
15.5845,1.93828,0.82028,7.16507
15.5936,2.02931,0.59456,6.29594
15.6048,0.61592,-0.30167,7.26768
15.6178,-0.13188,-0.40294,9.28902
15.6251,0.12975,-0.61534,11.16122
15.6477,0.24666,-0.45816,12.25340
15.6478,1.04520,-0.06967,11.08575
15.6521,1.20901,-0.04350,9.15521
15.6625,1.10236,-0.29663,8.37921
15.6725,0.96530,-0.94110,9.45067
15.6882,-0.55801,-1.53494,9.82092
15.6978,-1.54060,-1.54324,9.89439
15.7088,-0.77986,-1.13484,9.66743
15.7180,1.10518,-0.22629,10.16702
15.7272,2.24442,0.46761,10.95451
15.7374,1.86885,0.63240,10.51474
15.7690,1.12679,0.55695,9.68744
15.7699,0.23129,0.10907,9.57176
15.7703,0.34015,-0.21030,8.67645
15.7756,1.22888,-0.17763,7.93259
15.7857,0.87563,-0.16751,7.38348
15.7957,0.73659,0.00201,6.97795
15.8069,0.99461,0.12727,8.23727
15.8159,1.38144,0.06964,9.97156
15.8261,1.31377,0.06450,11.27257
15.8361,0.38458,-0.33525,11.34224
15.8458,0.00179,-0.86516,10.71939
15.8563,0.23470,-0.78983,10.29648
15.8660,-0.41240,-0.90994,8.52277
15.8773,-1.01262,-0.94562,7.80875
15.8941,-1.09721,-0.75331,9.47325
15.8956,-0.97884,-0.78754,11.39053
15.9052,-1.00873,-0.57147,11.92258
15.9140,-1.05452,-0.34161,10.73183
15.9242,0.08800,-0.25162,9.17398
15.9346,2.22774,0.27620,9.63176
15.9459,2.05605,0.41585,9.65123
15.9554,-0.44287,-0.20859,8.70969
15.9649,-1.64699,-0.26677,8.75180
15.9745,-1.81552,-0.43845,10.87445
15.9845,-1.10529,-0.32083,12.68172
15.9943,-0.73164,-0.03806,12.75537
16.0051,0.22507,0.10788,12.11115
16.0148,1.90404,0.70280,11.00267
16.0343,2.59937,0.88318,9.95975
16.0347,2.00443,0.70421,9.66476
16.0427,0.63974,0.47040,9.74153
16.0523,-0.72993,-0.03426,10.27174
16.0624,-1.45009,-0.16776,11.78123
16.0732,-1.15034,-0.12276,13.05899
16.0841,-0.21304,0.12680,12.99669
16.0942,-0.01527,0.06427,11.63950
16.1042,1.90231,0.38731,9.89046
16.1131,2.83038,1.04813,9.94315
16.1281,0.85400,0.43881,9.61588
16.1510,-1.47238,-0.11862,9.92828
16.1513,-2.45651,-0.18480,10.72612
16.1529,-1.86555,-0.15816,12.27797
16.1612,-1.64851,-0.16284,13.17052
16.1713,-1.43806,-0.21033,11.80821
16.1808,-0.07664,-0.10909,9.91461
16.1911,2.10928,0.87286,9.94751
16.2008,0.50587,0.67804,9.96947
16.2125,-1.99962,-0.37019,9.15356
16.2221,-3.62282,-0.90056,9.26601
16.2316,-3.48349,-1.17691,10.40228
16.2410,-3.36238,-1.13771,11.90047
16.2571,-3.27477,-0.98650,11.94792
16.2619,-1.11427,-0.03525,10.69136
16.2871,-0.87079,0.41536,7.90758
16.2872,-1.18854,0.33206,7.43861
16.2951,-1.43134,-0.11072,8.73747
16.3052,-2.07767,-0.73386,10.88788
16.3149,-3.33771,-1.56758,12.95154
16.3247,-4.33459,-1.85628,13.69817
16.3354,-3.99020,-1.58681,12.54384
16.3454,-2.32553,-0.54663,10.45378
16.3551,-0.29639,0.41116,8.96442
16.3655,0.14038,0.56779,8.41331
16.3748,-1.07709,0.05403,8.89827
16.3858,-1.99358,-0.83423,10.29153
16.3954,-2.52252,-1.26555,12.18604
16.4130,-2.63051,-1.31917,12.82346
16.4173,-2.91145,-1.30228,12.09602
16.4234,-2.35785,-0.71526,10.41817
16.4334,-1.37981,-0.42542,9.40517
16.4432,-0.43263,-0.18697,9.62166
16.4540,-0.36174,-0.36351,9.90154
16.4691,-0.55276,-0.66907,9.66083
16.4786,-1.04524,-0.83498,10.23466
16.4891,-1.03882,-0.76779,10.84216
16.4977,-0.83345,-0.56255,10.92618
16.5121,-0.45320,-0.38493,10.13258
16.5278,-0.06699,-0.24231,8.94533
16.5279,0.10088,-0.16089,8.23100
16.5372,0.61942,-0.38039,8.16782
16.5474,0.64786,-0.49631,8.74353
16.5575,0.82845,-0.46333,9.16133
16.5678,0.28117,-0.63988,9.69794
16.5796,-0.52242,-0.80571,9.84232
16.5883,-0.63293,-0.75404,9.52684
16.5971,0.14735,-0.53792,8.90225
16.6070,0.73717,-0.28627,7.63101
16.6179,0.63432,-0.17094,6.97507
16.6270,0.41914,-0.30396,7.02304
16.6372,0.45404,-0.33492,7.57213
16.6631,0.26440,-0.44057,8.31909
16.6635,-0.10228,-0.62283,9.84355
16.6665,-0.36537,-1.02272,10.62518
16.6766,-0.60199,-1.16165,10.54102
16.6857,-0.65002,-0.96622,10.16354
16.6951,-0.01025,-0.65263,9.32047
16.7058,0.60054,-0.57507,8.52536
16.7154,1.11006,-0.67314,8.65332
16.7257,1.70950,-0.81204,9.11255
16.7353,1.29822,-0.72632,9.76642
16.7463,0.30827,-1.02124,10.19992
16.7559,-0.28882,-1.29326,10.40292
16.7721,-0.36908,-1.23462,10.98454
16.7764,-0.32680,-1.14729,10.83238
16.7962,0.22690,-0.97321,9.83856
16.7963,0.86557,-0.77498,9.28311
16.8042,1.49141,-0.54013,9.41273
16.8139,2.06252,-0.24867,9.80870
16.8242,2.56694,-0.05933,10.03607
16.8339,2.29501,-0.08864,10.21051
16.8443,1.94781,-0.24001,9.88499
16.8536,1.75552,-0.22804,9.98358
16.8637,2.03807,-0.14101,10.42729
16.8742,2.54832,-0.06532,10.37793
16.8840,2.56203,-0.16278,10.11723
16.8942,2.28636,-0.12164,10.31479
16.9142,2.26831,0.11412,10.44962
16.9155,2.43919,0.36133,10.02559
16.9232,2.71632,0.55502,9.52068
16.9328,3.10043,0.80312,8.98688
16.9428,3.21565,0.78970,8.51799
16.9528,3.14030,0.75806,8.02011
16.9631,2.72318,0.70988,7.54500
16.9732,1.95753,0.30840,7.62163
16.9827,1.30350,0.10616,7.95790
16.9936,1.29811,0.14880,8.08273
17.0031,1.41960,0.15959,8.15959
17.0127,1.97975,0.49994,8.68602
17.0236,2.65411,0.65025,9.64270
17.0529,2.86707,0.70305,9.69585
17.0530,2.96765,0.94769,8.94913
17.0531,2.92299,1.09967,7.89319
17.0609,2.73514,1.26482,7.17447
17.0712,2.30965,1.45126,7.38266
17.0802,1.65240,1.29504,8.41808
17.0908,1.48178,1.27969,9.16914
17.1012,2.31581,1.54520,9.40161
17.1110,3.11484,1.82039,9.43227
17.1206,3.19914,1.65459,8.52428
17.1309,2.96030,1.70297,7.48857
17.1409,2.29327,1.56282,7.60741
17.1530,1.89632,1.38048,8.08189
17.1605,1.83920,1.65176,8.20430
17.1803,1.86053,1.70496,9.11115
17.1805,1.75757,1.56133,10.30518
17.1895,2.37239,1.51660,10.57440
17.1999,2.95653,1.48082,10.70392
17.2088,3.28635,1.36070,9.82491
17.2188,3.19806,1.37485,8.65663
17.2305,2.94337,1.41550,8.66626
17.2497,1.58310,1.39476,9.61751
17.2594,1.53322,1.56963,10.05879
17.2696,1.58466,1.62047,10.48264
17.2795,2.13000,1.72635,10.59071
17.3018,2.18073,1.65352,10.82941
17.3019,1.89430,1.29045,10.24416
17.3085,1.58398,1.10373,9.88799
17.3183,1.91216,1.17529,9.83060
17.3286,2.73306,1.62985,10.27016
17.3391,2.78876,1.79422,10.79489
17.3494,2.50114,1.78282,11.28363
17.3589,1.92856,1.68683,11.26328
17.3698,1.48112,1.60965,11.22787
17.3797,1.55643,1.56424,11.16986
17.3890,1.62297,1.36992,10.68456
17.3983,1.68675,1.11510,9.93533
17.4082,1.82626,0.94048,9.20627
17.4329,1.31941,0.80675,8.95172
17.4331,0.79852,0.81439,9.26079
17.4401,0.61418,0.85106,10.30623
17.4470,0.42053,0.86034,10.78426
17.4566,0.08434,0.75482,11.16090
17.4668,0.12694,0.66444,10.84106
17.4768,0.60736,0.69293,10.28487
17.4872,1.01605,0.55482,9.86514
17.4971,0.94298,0.27130,9.57692
17.5082,-0.01735,-0.15546,9.86417
17.5169,-1.00182,-0.61887,10.06123
17.5322,-1.54625,-0.92290,11.03661
17.5557,-1.75606,-1.10301,11.73100
17.5558,-1.74989,-1.07310,12.14665
17.5559,-1.43100,-0.91029,11.91603
17.5674,-0.57726,-0.52505,11.26015
17.5756,0.07469,-0.16823,9.90556
17.5855,0.15790,0.04762,8.46494
17.5948,-0.25064,-0.00880,7.95244
17.6059,-1.00705,-0.33759,8.69742
17.6153,-1.91205,-0.67052,10.00435
17.6263,-2.88770,-0.97726,11.24179
17.6359,-2.99588,-1.09259,12.19868
17.6456,-2.24026,-0.76935,12.26337
17.6550,-1.98357,-0.61157,11.10321
17.6656,-2.00699,-0.41960,9.81995
17.6812,-1.61415,-0.05869,9.13782
17.6855,-1.84650,-0.09441,9.23006
17.6941,-2.58228,-0.31963,9.43881
17.7042,-3.04117,-0.47308,9.97282
17.7144,-3.62459,-0.60944,10.55605
17.7242,-3.25723,-0.65919,10.69203
17.7339,-2.90726,-0.38127,10.53523
17.7442,-2.62378,-0.28012,9.90295
17.7543,-2.69611,-0.06917,9.39468
17.7642,-2.70129,0.04713,9.60735
17.7742,-2.54118,0.18343,10.49614
17.7841,-2.83476,0.07135,11.43079
17.7939,-3.07848,0.05130,11.72180
17.8195,-2.38559,0.35846,11.48428
17.8197,-1.37350,0.76727,10.13870
17.8240,-0.17453,1.42841,8.86855
17.8321,0.19084,1.80687,7.86519
17.8412,-0.32220,1.58377,8.04047
17.8516,-1.60046,0.83449,9.34470
17.8615,-2.08514,0.48608,10.74588
17.8723,-2.45564,0.26138,11.68388
17.8828,-2.12769,0.31813,11.31647
17.8927,-1.96310,0.34903,10.29050
17.9023,-1.94949,0.32765,9.69376
17.9119,-1.62746,0.23749,9.75336
17.9303,-1.30090,0.09123,10.90416
17.9336,-0.74609,-0.03288,11.56441
17.9411,-0.32802,0.27522,11.20183
17.9510,-0.20174,0.71420,10.19942
17.9606,0.18719,1.27704,9.41653
17.9712,0.00020,1.59218,9.44972
17.9811,-0.42824,1.22723,9.31421
17.9911,-1.18886,0.52719,9.89954
18.0013,-1.58745,-0.08302,10.42184
18.0114,-1.09056,-0.18938,10.87566
18.0213,-0.85004,-0.18976,11.06696
18.0366,-0.97990,-0.19588,11.05507
18.0466,-0.93521,0.04944,10.52309
18.0657,-0.80963,0.50620,10.29727
18.0675,-0.62294,0.49594,10.78278
18.0750,0.53609,0.66629,11.76154
18.0857,0.14333,0.01965,12.54971
18.0943,-0.21001,-0.09502,12.29085
18.1044,0.16522,-0.06729,12.50032
18.1153,1.06023,0.24464,12.62529
18.1251,1.79942,0.97533,11.42474
18.1361,2.34669,1.69960,9.44159
18.1451,2.54555,2.31912,8.18552
18.1555,2.46121,2.45113,7.89209
18.1647,1.87732,1.83678,8.35420
18.1745,1.11861,1.18546,9.66234
18.1897,0.87386,1.12541,10.98866
18.1938,0.83412,1.17261,11.69522
18.2039,1.05103,1.37154,11.36745
18.2176,2.03343,2.29688,9.61836
18.2278,2.22173,2.50381,8.65294
18.2377,1.77115,2.17009,8.66484
18.2484,1.38136,1.81438,8.96123
18.2585,0.61565,1.44646,9.78394
18.2679,0.14879,1.29295,10.75032
18.2777,0.48819,1.48376,11.37798
18.2880,1.44714,1.73872,11.29837
18.3023,1.94435,1.87262,10.53618
18.3081,2.14703,1.75102,9.06845
18.3346,2.14919,1.64064,8.56580
18.3348,1.59821,0.92928,9.01898
18.3390,0.62575,0.33215,9.89787
18.3465,-0.21779,0.01836,10.46005
18.3564,-0.65884,-0.01637,11.36584
18.3670,-0.36296,0.16232,12.41679
18.3762,0.74706,0.28714,12.46257
18.3867,1.46150,0.59602,11.49936
18.3966,2.39783,0.83678,9.44897
18.4064,3.03160,1.09628,7.95157
18.4161,1.95039,0.66154,7.86118
18.4260,0.33386,-0.23416,8.17856
18.4490,-0.64563,-0.69875,8.87633
18.4492,-1.50819,-0.89529,10.35266
18.4556,-1.13638,-0.71484,11.51521
18.4650,-0.26289,-0.61952,11.29478
18.4750,0.86183,-0.08282,10.34496
18.4856,1.11685,0.30698,8.93513
18.4958,0.78842,0.04091,7.35059
18.5058,0.42621,-0.02135,7.70836
18.5164,0.33218,-0.24089,8.16261
18.5257,-0.76408,-0.45740,8.62181
18.5365,-1.31059,-0.51428,9.38142
18.5460,-0.41827,-0.35641,10.12280
18.5598,0.89618,-0.04272,10.83261
18.5657,1.01326,-0.09787,11.06471
18.5877,0.24394,-0.39606,9.83060
18.5880,-0.66331,-0.56877,8.56245
18.5930,-1.31592,-0.52304,8.82997
18.6029,-1.71935,-0.56534,9.15413
18.6131,-1.45435,-0.54233,10.89436
18.6230,-1.21899,-0.56247,12.49876
18.6339,-0.94179,-0.22673,11.86644
18.6440,-0.59540,0.13583,10.40323
18.6540,-0.16968,0.44949,9.10635
18.6630,0.11139,0.56979,9.21194
18.6731,-0.82014,0.28960,9.58939
18.6830,-1.42355,0.04163,10.07166
18.6942,-1.86148,-0.16701,11.50877
18.7119,-2.41212,-0.19366,11.27692
18.7122,-1.78883,0.03323,10.01459
18.7221,-0.32544,0.87296,10.02600
18.7377,-0.38809,1.04926,10.29671
18.7420,-0.83365,0.61530,10.84283
18.7521,-1.33960,0.57925,11.56882
18.7619,-1.45435,0.64368,11.00169
18.7719,-1.28244,0.70879,10.63156
18.7816,-2.01021,0.57585,10.60382
18.7918,-1.96002,0.66132,9.92342
18.8021,-1.13957,0.86310,9.73416
18.8320,0.43315,1.59087,11.12025
18.8321,0.50418,1.34897,12.21040
18.8361,-0.55577,0.73715,12.37935
18.8460,-1.72264,0.38213,11.78773
18.8556,-2.22269,0.20087,11.29770
18.8654,-2.16167,0.19336,11.24979
18.8751,-1.54071,0.27066,10.60451
18.8859,-0.83353,0.15996,10.00685
18.8957,0.02333,0.86707,10.22496
18.9064,-0.44102,0.63336,10.35834
18.9164,-1.80228,-0.03452,10.45406
18.9261,-2.96004,-0.62137,10.85847
18.9359,-3.89452,-1.16643,11.83307
18.9465,-3.83846,-1.34142,11.97154
18.9686,-3.40327,-1.40245,11.47551
18.9690,-2.26447,-1.02242,10.47026
18.9762,-1.48814,-0.20380,9.99832
18.9849,-1.80655,-0.21785,9.66792
18.9942,-1.84297,-0.17195,10.25908
19.0052,-2.12033,-0.39677,11.34589
19.0142,-2.63496,-0.69710,11.55011
19.0248,-2.79784,-0.90504,11.27080
19.0348,-2.73204,-0.95520,10.88254
19.0443,-2.12421,-0.66374,10.47180
19.0540,-1.24290,-0.28444,10.03220
19.0644,-0.77029,0.11652,9.79877
19.0754,-0.77223,0.06973,9.30925
19.0843,-1.50934,-0.10660,8.85887
19.0931,-1.66353,-0.26863,9.04689
19.1020,-1.41342,-0.45595,9.85677
19.1118,-1.15306,-0.57809,10.16673
19.1217,-1.10439,-0.59874,9.70766
19.1317,-1.13577,-0.65945,9.29237
19.1413,-1.33954,-0.57986,9.06377
19.1514,-1.17094,-0.45457,8.99106
19.1612,-1.27316,-0.57607,9.16151
19.1713,-1.54344,-0.73325,9.12512
19.1859,-1.21071,-0.82253,9.44026
19.1959,-0.64665,-0.65875,8.85838
19.2062,-0.63191,-0.50133,7.85983
19.2156,-0.52968,-0.43155,7.49899
19.2267,-0.47041,-0.39314,7.90608
19.2370,-0.33452,-0.46494,8.67387
19.2471,-0.26759,-0.68504,8.77890
19.2566,-0.57930,-0.86809,8.79927
19.2668,-0.69894,-0.92958,9.51730
19.2766,-0.25932,-0.98405,10.28026
19.2856,0.11691,-0.89369,10.57726
19.2962,-0.00839,-0.76050,10.29347
19.3059,0.09142,-0.43388,9.69078
19.3218,0.53828,-0.40611,9.40475
19.3260,0.77159,-0.49757,9.07964
19.3518,0.87207,-0.68126,9.02057
19.3522,0.75156,-0.69666,9.41728
19.3564,0.43849,-0.60812,9.69032
19.3664,0.32988,-0.41760,9.83879
19.3757,0.39658,-0.40819,10.00720
19.3897,0.45198,-0.51921,9.79192
19.3950,1.15359,-0.48891,9.92767
19.4046,1.94347,-0.35942,9.64099
19.4141,2.38445,-0.04584,9.62807
19.4239,2.84227,0.15199,10.06369
19.4343,2.70757,0.08653,10.45595
19.4449,2.31839,0.03413,10.76097
19.4654,2.33958,0.07944,10.57365
19.4659,2.30243,0.21936,9.65062
19.4730,2.29686,0.50394,9.03047
19.4825,2.28468,0.69992,8.73459
19.4934,2.60609,0.74289,8.66132
19.5028,2.79866,0.76321,8.92822
19.5136,3.30252,1.01445,9.52519
19.5237,3.83772,1.24551,10.05475
19.5341,3.86037,1.59106,10.28653
19.5437,3.65485,1.66193,10.18236
19.5538,3.51508,1.75525,9.53990
19.5639,3.36023,1.81992,9.65048
19.5765,3.20419,1.58278,9.92914
19.5819,2.88037,1.31773,9.46616
19.5978,2.88983,1.23686,8.85550
19.6065,3.41196,1.44734,8.35564
19.6161,4.30969,1.97577,7.74431
19.6273,4.64305,2.26558,7.77306
19.6374,4.45178,2.48685,8.26962
19.6473,4.06799,2.39091,8.72568
19.6570,3.49380,2.09662,8.96819
19.6672,2.86984,1.75879,8.39095
19.6774,2.62334,1.63910,7.56200
19.6880,2.61108,1.51491,7.26591
19.6973,2.33771,1.45543,7.48595
19.7066,1.98814,1.54616,8.29932
19.7175,1.91725,1.67744,8.50266
19.7320,2.17264,2.14967,8.63533
19.7362,2.48029,2.44000,8.75586
19.7463,2.67267,2.48152,8.69608
19.7565,2.94463,2.39851,8.33052
19.7664,3.08559,2.32622,7.83177
19.7756,3.20259,2.11847,7.63097
19.7857,3.22406,1.93790,8.40469
19.7952,2.99200,1.93445,9.69775
19.8058,3.20499,2.13313,10.51408
19.8154,3.33183,2.24757,10.28384
19.8254,3.38101,2.36388,10.07616
19.8532,3.05910,2.17133,9.81091
19.8536,2.55493,1.89040,9.38881
19.8559,2.05313,1.60678,9.37207
19.8657,1.91322,1.36519,10.03008
19.8756,1.64584,1.31718,10.58574
19.8847,1.74419,1.42241,11.39047
19.8942,2.00072,1.61105,11.94875
19.9040,2.04802,1.69083,12.44382
19.9142,1.88306,1.68066,12.39830
19.9243,1.61284,1.66702,11.75243
19.9344,1.25505,1.48816,10.78204
19.9442,0.71288,1.30971,10.03871
19.9575,0.13268,1.11853,9.75182
19.9647,-0.34863,0.85114,10.01881
19.9801,-0.31285,0.64534,10.75829
19.9838,0.21321,0.80818,10.96880
19.9934,0.71519,0.96152,10.55351
20.0029,1.10875,1.14522,10.59421
20.0129,1.13588,1.20999,10.83112
20.0231,0.90230,1.15953,10.74155
