time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
12.9751,-6.42797,-9.39732,-165.01135
12.9788,-6.70749,-9.48699,-164.69414
12.9880,-6.96372,-9.55851,-164.59976
12.9976,-7.11257,-9.56263,-164.38843
13.0083,-7.14436,-9.47413,-164.28162
13.0180,-7.15925,-9.34966,-163.85800
13.0286,-7.23896,-9.28909,-163.55624
13.0384,-7.38583,-9.32017,-163.13094
13.0482,-7.57279,-9.41236,-162.96765
13.0579,-7.75871,-9.51353,-162.67368
13.0732,-7.87390,-9.56881,-162.60928
13.0787,-7.86128,-9.54698,-162.44603
13.0936,-7.75149,-9.45392,-162.45279
13.0980,-7.62314,-9.34901,-162.17769
13.1080,-7.55013,-9.30248,-161.98497
13.1177,-7.54818,-9.34255,-161.63132
13.1264,-7.56429,-9.41785,-161.57910
13.1365,-7.56653,-9.48433,-161.60406
13.1471,-7.55102,-9.54184,-161.69020
13.1570,-7.49774,-9.60089,-161.61214
13.1680,-7.37356,-9.64805,-161.75632
13.1767,-7.22825,-9.68123,-161.61710
13.1868,-7.14047,-9.76041,-161.59741
13.2007,-7.09326,-9.88767,-161.38608
13.2067,-6.99552,-9.98082,-161.44565
13.2403,-6.76788,-9.96518,-161.30872
13.2407,-6.37913,-9.83583,-161.45866
13.2409,-5.87832,-9.64767,-161.48846
13.2462,-5.35157,-9.45718,-161.81947
13.2561,-4.90004,-9.31269,-161.96941
13.2657,-4.61193,-9.25091,-162.26463
13.2756,-4.43525,-9.24949,-162.27760
13.2859,-4.22996,-9.22542,-162.50592
13.2955,-3.91427,-9.11709,-162.54362
13.3065,-3.48819,-8.92378,-162.65498
13.3161,-3.00184,-8.69121,-163.05139
13.3281,-2.54091,-8.49990,-163.23708
13.3437,-2.18923,-8.40460,-163.65202
13.3457,-1.97488,-8.43455,-163.81174
13.3566,-1.85205,-8.54280,-164.23500
13.3651,-1.73706,-8.63966,-164.39467
13.3741,-1.59188,-8.65916,-164.80449
13.3903,-1.21037,-8.52599,-165.14334
13.3996,-0.89218,-8.38787,-165.56410
13.4099,-0.60054,-8.28825,-165.73869
13.4201,-0.34619,-8.25840,-166.20859
13.4299,-0.15287,-8.28800,-166.40433
13.4389,-0.00813,-8.34995,-166.83777
13.4490,0.12298,-8.40421,-167.01666
13.4600,0.26352,-8.41991,-167.49062
13.4795,0.44461,-8.39333,-167.71664
13.4797,0.67167,-8.35030,-167.96410
13.4883,0.92078,-8.31512,-168.48196
13.4974,1.19492,-8.28926,-168.73849
13.5076,1.46273,-8.27127,-169.26054
13.5177,1.71165,-8.25861,-169.52325
13.5269,1.92132,-8.25752,-170.06891
13.5370,2.05878,-8.28162,-170.31842
13.5474,2.14554,-8.34065,-170.82014
13.5573,2.25218,-8.40607,-171.03246
13.5676,2.41190,-8.44082,-171.48730
13.5774,2.62819,-8.43867,-171.39461
13.5881,2.88344,-8.41536,-171.83490
13.6123,3.16586,-8.38473,-171.78719
13.6130,3.45472,-8.35885,-172.22617
13.6176,3.72018,-8.34530,-172.19041
13.6254,3.91218,-8.36653,-172.64563
13.6354,4.01300,-8.42880,-173.07138
13.6451,4.07609,-8.50985,-173.46864
13.6551,4.18727,-8.57557,-173.41954
13.6664,4.41193,-8.58817,-173.80209
13.6763,4.69371,-8.55094,-173.82512
13.6859,4.95325,-8.49675,-174.25534
13.6956,5.14813,-8.46319,-174.25499
13.7064,5.28718,-8.46974,-174.67027
13.7273,5.39293,-8.50389,-174.66945
13.7275,5.49329,-8.54585,-175.10287
13.7369,5.58110,-8.59342,-175.13913
13.7445,5.65593,-8.66569,-175.58827
13.7545,5.74844,-8.75560,-175.67865
13.7651,5.85037,-8.84274,-176.17802
13.7759,5.91232,-8.92814,-176.32941
13.7854,5.92445,-9.01823,-176.82788
13.7954,5.89802,-9.10846,-177.04323
13.8052,5.84300,-9.20015,-177.60580
13.8204,5.76124,-9.37691,-178.21843
13.8296,5.68510,-9.54335,-178.57726
13.8408,5.61116,-9.71789,-179.22249
13.8680,5.53417,-9.86008,-179.74541
13.8681,5.44601,-9.96350,179.61127
13.8689,5.35024,-10.03783,179.11250
13.8781,5.25515,-10.10587,178.51601
13.8877,5.14099,-10.18471,177.99643
13.8979,4.99828,-10.27157,177.39824
13.9080,4.86633,-10.36113,176.85608
13.9188,4.74129,-10.44934,176.22600
13.9283,4.59650,-10.53576,175.64714
13.9393,4.44501,-10.62747,175.02094
13.9479,4.29086,-10.72339,174.49249
13.9579,4.13602,-10.82403,173.94960
13.9693,3.94480,-10.93610,173.50174
13.9781,3.72628,-11.05341,173.09789
13.9935,3.53149,-11.15150,172.68011
13.9987,3.39253,-11.20214,172.19325
14.0076,3.33355,-11.21301,171.81448
14.0168,3.34080,-11.20387,171.27789
14.0259,3.37254,-11.20316,170.93005
14.0361,3.40287,-11.22947,170.42906
14.0459,3.41243,-11.26363,170.15814
14.0553,3.37729,-11.27942,169.68916
14.0652,3.29004,-11.27002,169.47539
14.0751,3.17915,-11.23881,169.03969
14.0852,3.08048,-11.19870,168.89354
14.0951,3.03117,-11.14499,168.64642
14.1076,3.01892,-11.07072,168.50441
14.1154,3.00536,-11.00472,168.27724
14.1249,2.96700,-10.94491,168.21931
14.1349,2.90388,-10.85694,168.22389
14.1452,2.83856,-10.71984,168.28795
14.1552,2.80493,-10.51480,168.24828
14.1654,2.78470,-10.27817,168.32770
14.1742,2.72380,-10.07424,168.25923
14.1851,2.60668,-9.94138,168.31822
14.1956,2.46214,-9.87413,168.24539
14.2061,2.35057,-9.82798,168.37529
14.2201,2.30973,-9.74657,168.39339
14.2255,2.32021,-9.60405,168.57300
14.2501,2.32108,-9.40207,168.59631
14.2512,2.16156,-9.05928,168.70573
14.2600,1.96125,-8.88398,168.86969
14.2699,1.71931,-8.74995,168.89064
14.2790,1.46127,-8.63559,169.05409
14.2880,1.18449,-8.51219,169.13580
14.2979,0.94308,-8.37958,169.44373
14.3086,0.75523,-8.24301,169.63074
14.3181,0.60859,-8.10068,169.97275
14.3281,0.46013,-7.92948,170.16122
14.3387,0.29998,-7.70857,170.52924
14.3502,0.14777,-7.44797,170.76535
14.3594,0.01878,-7.17161,171.17831
14.3724,-0.08579,-6.91386,171.42160
14.3777,-0.19620,-6.70550,171.81201
14.3871,-0.36719,-6.55496,172.06578
14.3967,-0.57590,-6.46217,172.50500
14.4066,-0.79182,-6.39630,172.79141
14.4167,-1.01999,-6.31184,173.25067
14.4277,-1.25608,-6.19659,173.58202
14.4378,-1.48372,-6.05311,174.05803
14.4476,-1.68466,-5.88720,174.38396
14.4571,-1.84503,-5.73689,174.83104
14.4679,-1.97757,-5.63318,175.11320
14.4787,-2.11809,-5.57123,175.53139
14.5002,-2.28127,-5.51249,175.80968
14.5007,-2.46651,-5.43342,176.24434
14.5057,-2.66480,-5.33956,176.55510
14.5162,-2.85154,-5.26209,177.01624
14.5254,-3.02813,-5.21957,177.29607
14.5373,-3.20505,-5.21440,177.41705
14.5459,-3.38687,-5.23421,177.77228
14.5561,-3.58362,-5.25822,177.82861
14.5667,-3.78626,-5.26456,178.14616
14.5755,-3.99556,-5.24206,178.19528
14.5861,-4.19267,-5.21100,178.51331
14.5959,-4.37043,-5.17949,178.60168
14.6068,-4.53499,-5.16702,178.90544
14.6295,-4.69314,-5.16729,178.94958
14.6298,-4.86486,-5.17830,179.15561
14.6361,-5.06239,-5.21637,179.34596
14.6468,-5.22906,-5.25590,179.54816
14.6549,-5.32005,-5.25212,179.58995
14.6667,-5.32040,-5.16544,179.89429
14.6753,-5.25296,-4.98046,179.96358
14.6910,-5.12115,-4.60731,-179.63107
14.6991,-5.06064,-4.36963,-179.68643
14.7090,-5.02630,-4.17268,-179.70851
14.7189,-5.01910,-4.01000,-179.63611
14.7346,-5.01364,-3.84311,-179.65701
14.7396,-4.96451,-3.62708,-179.57161
14.7648,-4.86997,-3.33403,-179.61623
14.7650,-4.75083,-2.98631,-179.62756
14.7676,-4.67646,-2.64452,-179.80119
14.7778,-4.64982,-2.38405,-179.93839
14.7871,-4.66959,-2.23511,179.76605
14.7970,-4.72954,-2.17974,179.56244
14.8085,-4.82346,-2.16260,179.28706
14.8181,-4.91043,-2.13709,179.10684
14.8273,-4.96335,-2.08430,178.82855
14.8377,-4.91296,-1.97664,178.66081
14.8491,-4.72873,-1.78997,178.36888
14.8611,-4.43369,-1.51003,178.19603
14.8801,-4.05914,-1.13077,177.86464
14.8804,-3.66939,-0.68672,177.59331
14.8883,-3.33733,-0.26678,177.17580
14.8977,-3.09083,0.01931,176.82108
14.9056,-2.94371,0.12634,176.24040
14.9155,-2.85820,0.10387,175.66331
14.9269,-2.79604,0.05337,174.94417
14.9363,-2.64870,0.06642,174.37883
14.9476,-2.36000,0.18075,173.76892
14.9564,-1.96282,0.40404,173.27132
14.9664,-1.51090,0.70175,172.62447
14.9768,-1.07097,1.01920,172.02798
14.9918,-0.71975,1.28678,171.18712
14.9964,-0.50898,1.44700,170.39336
15.0160,-0.40671,1.46287,169.44089
15.0162,-0.30049,1.36530,168.63742
15.0254,-0.10978,1.25880,167.71129
15.0345,0.16347,1.21660,166.98227
15.0449,0.47951,1.23995,166.12482
15.0555,0.82041,1.31590,165.27446
15.0661,1.19303,1.46035,164.57520
15.0757,1.63807,1.67841,163.68327
15.0856,2.14683,1.94984,162.95296
15.0967,2.68531,2.23291,162.07341
15.1054,3.19914,2.50631,161.40312
15.1202,3.83393,2.82185,160.24126
15.1300,4.19204,2.95218,159.51747
15.1504,4.53093,3.02146,158.73550
15.1507,4.87459,3.04678,157.91608
15.1583,5.21565,3.04916,156.88495
15.1687,5.57728,3.01874,156.07538
15.1776,5.98952,2.96016,155.10051
15.1880,6.44019,2.90863,154.33014
15.1979,6.88846,2.88847,153.34818
15.2088,7.29993,2.88431,152.66090
15.2187,7.68088,2.85027,151.81107
15.2284,8.06181,2.76534,150.99928
15.2413,8.44272,2.63969,150.45914
15.2653,8.82943,2.48525,149.73396
15.2654,9.21235,2.29351,149.27747
15.2665,9.55864,2.04308,148.59010
15.2764,9.83046,1.72652,148.16924
15.2863,10.02353,1.37673,147.53673
15.2961,10.18610,1.03544,147.28264
15.3064,10.35774,0.73494,146.87903
15.3160,10.58111,0.50325,146.80371
15.3268,10.84773,0.33691,146.50171
15.3369,11.12164,0.17195,146.42783
15.3464,11.33528,-0.07817,146.10684
15.3572,11.41431,-0.46984,146.05777
15.3676,11.36364,-0.97926,145.79552
15.3774,11.22771,-1.52497,145.88220
15.4019,11.06017,-2.03845,145.82220
15.4022,10.91097,-2.46786,146.11232
15.4062,10.86809,-2.77830,146.22755
15.4161,10.94783,-3.00561,146.54836
15.4257,11.08346,-3.19200,146.60938
15.4356,11.20242,-3.37751,146.88983
15.4460,11.22996,-3.61476,146.97772
15.4558,11.15329,-3.91924,147.37480
15.4662,10.99415,-4.26733,147.66658
15.4757,10.78080,-4.61772,148.23151
15.4857,10.55893,-4.96763,148.71024
15.4952,10.37466,-5.28439,149.40376
15.5079,10.26909,-5.51584,149.93463
15.5142,10.26572,-5.61622,150.64082
15.5240,10.34752,-5.56904,151.18349
15.5339,10.48438,-5.42891,151.90764
15.5489,10.55514,-5.29893,152.90874
15.5592,10.38691,-5.41593,153.62910
15.5699,10.08247,-5.67842,154.56740
15.5792,9.72692,-5.96322,155.45427
15.5888,9.41290,-6.15053,156.50661
15.5993,9.24959,-6.12336,157.49095
15.6093,9.25529,-5.86564,158.50400
15.6195,9.29967,-5.50376,159.43402
15.6297,9.31237,-5.16842,160.45168
15.6477,9.23290,-4.96896,161.45796
15.6478,9.04138,-4.93012,162.55656
15.6579,8.75707,-4.95612,163.66338
15.6683,8.39503,-4.96080,164.80820
15.6789,8.02943,-4.91992,165.94313
15.6881,7.70472,-4.87143,166.93909
15.6979,7.35293,-4.84855,167.79042
15.7080,6.96637,-4.83481,168.62778
15.7180,6.55584,-4.81375,169.58759
15.7276,6.15190,-4.81542,170.63518
15.7375,5.78125,-4.86398,171.72318
15.7483,5.41702,-4.94175,172.74916
15.7699,5.02287,-5.04739,173.63736
15.7703,4.56556,-5.17915,174.58720
15.7757,4.08371,-5.26456,175.52187
15.7862,3.67621,-5.23630,176.49326
15.7958,3.37232,-5.03085,177.36801
15.8068,3.19361,-4.64071,178.31929
15.8158,3.08146,-4.16772,179.23500
15.8262,2.90743,-3.77093,-179.75610
15.8363,2.57128,-3.54416,-178.88719
15.8458,2.06381,-3.47716,-177.94337
15.8564,1.46802,-3.51042,-177.11302
15.8660,0.94007,-3.54105,-176.23689
15.8774,0.46841,-3.45261,-175.58957
15.8941,0.00099,-3.25514,-174.87628
15.8955,-0.45839,-3.04276,-174.37466
15.9054,-0.91400,-2.91097,-173.82471
15.9147,-1.43647,-2.89405,-173.47734
15.9243,-2.05142,-2.92398,-172.93103
15.9347,-2.69531,-2.93865,-172.29695
15.9451,-3.23827,-2.94183,-171.43968
15.9555,-3.66072,-2.89408,-170.89233
15.9648,-4.06877,-2.75685,-170.33289
15.9793,-4.77190,-2.46133,-169.76465
15.9892,-5.23741,-2.34165,-169.56810
16.0049,-5.65966,-2.31802,-169.24789
16.0097,-6.06582,-2.37614,-169.00131
16.0342,-6.46741,-2.49098,-168.42053
16.0346,-6.80931,-2.59650,-167.89902
16.0379,-7.09287,-2.66513,-167.22771
16.0492,-7.36912,-2.69580,-166.81041
16.0573,-7.67186,-2.69411,-166.40007
16.0691,-7.98220,-2.69954,-166.27917
16.0789,-8.26335,-2.76798,-166.04581
16.0884,-8.41740,-2.88662,-166.00134
16.0981,-8.36137,-2.97820,-165.76492
16.1086,-8.22997,-3.01265,-165.42540
16.1188,-8.18187,-3.07160,-164.82689
16.1291,-8.22823,-3.15063,-164.53613
16.1512,-8.29558,-3.19714,-164.26688
16.1515,-8.33943,-3.21141,-164.32825
16.1568,-8.32568,-3.23818,-164.47896
16.1666,-8.17304,-3.34344,-164.73723
16.1761,-7.87555,-3.48907,-164.80884
16.1867,-7.52999,-3.61689,-164.86023
16.1961,-7.32731,-3.80001,-164.48938
16.2074,-7.29960,-4.08287,-164.38721
16.2173,-7.33355,-4.36045,-164.26285
16.2273,-7.34273,-4.54055,-164.52930
16.2368,-7.27645,-4.63601,-164.67799
16.2474,-7.10647,-4.72695,-165.17780
16.2572,-6.90069,-4.90044,-165.45827
16.2869,-6.78797,-5.18820,-165.56622
16.2871,-6.81458,-5.54296,-165.79306
16.2872,-6.96114,-5.84369,-165.72896
16.2951,-7.07853,-5.98121,-165.89336
16.3054,-7.05089,-5.95773,-165.87634
16.3189,-6.84613,-5.85160,-166.27953
16.3248,-6.53389,-5.78913,-166.67244
16.3346,-6.22253,-5.85721,-167.42110
16.3455,-6.02604,-6.06536,-167.88814
16.3552,-6.03735,-6.36832,-168.37703
16.3655,-6.14622,-6.66765,-168.43307
16.3749,-6.17574,-6.86147,-168.72653
16.3868,-6.04001,-6.90790,-168.82426
16.3955,-5.74725,-6.85643,-169.30128
16.4131,-5.19485,-6.86070,-169.94278
16.4185,-4.85690,-7.00232,-170.64146
16.4289,-4.60585,-7.22456,-171.08521
16.4386,-4.44781,-7.45867,-171.44514
16.4488,-4.30335,-7.66392,-171.95061
16.4584,-4.09565,-7.83847,-172.16525
16.4692,-3.79904,-7.96128,-172.63367
16.4787,-3.44347,-8.03097,-172.88429
16.4892,-3.03162,-8.08677,-173.42366
16.4995,-2.56504,-8.16036,-173.70119
16.5122,-2.08730,-8.27604,-174.23102
16.5278,-1.67569,-8.43144,-174.46100
16.5279,-1.37488,-8.59057,-174.92397
16.5375,-1.10788,-8.70520,-175.05519
16.5473,-0.78998,-8.75427,-175.42148
16.5575,-0.40320,-8.76011,-175.45845
16.5679,0.05043,-8.74183,-175.81108
16.5797,0.54580,-8.73460,-175.96780
16.5880,1.01517,-8.76459,-176.43414
16.5984,1.42887,-8.84416,-176.59763
16.6077,1.79512,-8.94099,-176.98405
16.6175,2.12151,-8.99970,-177.08800
16.6273,2.41662,-8.98853,-177.47322
16.6412,2.70765,-8.90779,-177.56544
16.6630,3.01395,-8.76720,-177.95740
16.6636,3.30819,-8.61032,-178.38130
16.6666,3.56741,-8.50824,-178.85188
16.6768,3.77899,-8.48307,-179.12619
16.6861,3.91019,-8.53751,-179.70802
16.6951,3.97084,-8.64858,179.98029
16.7057,4.00340,-8.74835,179.44557
16.7155,4.01346,-8.79795,179.21065
16.7262,4.03782,-8.79130,178.79305
16.7360,4.14644,-8.72745,178.60660
16.7464,4.34266,-8.63931,178.10878
16.7560,4.56338,-8.56179,177.72375
16.7723,4.73618,-8.54163,177.08672
16.7765,4.84152,-8.62469,176.57713
16.7961,4.85152,-8.79613,176.05579
16.7964,4.79366,-8.98925,175.36513
16.8052,4.68066,-9.17471,174.87338
16.8137,4.51854,-9.35779,174.25259
16.8243,4.34769,-9.53958,173.83568
16.8337,4.23384,-9.70755,173.28053
16.8487,4.14922,-9.94934,172.53784
16.8583,4.06840,-10.12361,171.94609
16.8691,3.92850,-10.34736,171.50409
16.8796,3.73062,-10.62922,170.99081
16.8898,3.48859,-10.94552,170.58408
16.9140,3.23080,-11.28772,170.05507
16.9144,2.97732,-11.66471,169.61650
16.9199,2.73936,-12.06505,169.10008
16.9277,2.53157,-12.45277,168.66795
16.9376,2.38628,-12.79842,168.21190
16.9508,2.31467,-13.08401,167.79237
16.9575,2.27879,-13.32099,167.37392
16.9685,2.20108,-13.51948,166.92973
16.9790,2.02580,-13.69908,166.43153
16.9882,1.72803,-13.87585,165.90277
16.9973,1.40798,-14.02314,165.33824
17.0084,1.13375,-14.09893,164.76500
17.0183,0.88165,-14.12135,164.20674
17.0308,0.66227,-14.13110,163.73048
17.0530,0.46654,-14.16925,163.23083
17.0531,0.27656,-14.23478,162.81720
17.0563,0.06798,-14.29469,162.34703
17.0661,-0.19110,-14.31508,161.98505
17.0755,-0.48653,-14.26700,161.52679
17.0858,-0.76115,-14.15387,161.14682
17.0963,-0.97493,-14.00156,160.62320
17.1063,-1.12822,-13.83170,160.28967
17.1164,-1.22879,-13.66861,159.87369
17.1259,-1.28981,-13.50570,159.66174
17.1360,-1.31600,-13.29254,159.31850
17.1530,-1.31612,-12.99368,159.12787
17.1558,-1.30432,-12.63085,158.94513
17.1801,-1.31430,-12.21907,158.77142
17.1804,-1.37607,-11.76653,158.46922
17.1858,-1.47174,-11.32717,158.33847
17.1947,-1.59848,-10.93446,158.10887
17.2047,-1.72389,-10.60107,158.10872
17.2142,-1.81670,-10.30399,158.00021
17.2252,-1.86693,-9.98437,158.12363
17.2357,-1.86423,-9.58263,158.09808
17.2450,-1.78548,-9.10880,158.23154
17.2547,-1.65871,-8.59326,158.13370
17.2658,-1.54578,-8.07670,158.25331
17.2796,-1.54911,-7.41319,158.28732
17.3017,-1.68529,-7.07613,158.28215
17.3020,-1.87944,-6.79348,158.50667
17.3086,-2.09316,-6.52109,158.50624
17.3186,-2.29833,-6.21708,158.76500
17.3285,-2.48477,-5.87873,158.87628
17.3387,-2.64917,-5.52353,159.28307
17.3493,-2.78503,-5.16593,159.48056
17.3585,-2.88009,-4.81932,159.91014
17.3697,-2.96046,-4.49255,160.07771
17.3784,-3.07694,-4.21236,160.48393
17.3888,-3.25478,-3.98605,160.65862
17.3985,-3.47377,-3.77817,161.11615
17.4083,-3.67326,-3.53239,161.37589
17.4330,-3.82695,-3.21675,161.89023
17.4332,-3.96944,-2.83474,162.15662
17.4400,-4.14527,-2.43575,162.65912
17.4470,-4.40323,-2.08598,162.90349
17.4567,-4.77282,-1.81091,163.35756
17.4669,-5.20807,-1.59565,163.54497
17.4768,-5.64607,-1.38225,164.01421
17.4871,-6.00387,-1.11152,164.29926
17.4972,-6.24979,-0.75487,164.62450
17.5086,-6.41843,-0.32757,165.17429
17.5167,-6.56967,0.12858,165.39711
17.5321,-6.78162,0.57069,165.77083
17.5557,-7.06028,0.94055,165.80617
17.5558,-7.40319,1.20958,165.99304
17.5559,-7.81166,1.36037,165.88365
17.5672,-8.25436,1.42089,166.02214
17.5757,-8.66391,1.44920,165.98242
17.5855,-8.97337,1.53956,166.24838
17.5949,-9.11541,1.78231,166.31284
17.6060,-9.08593,2.19257,166.61977
17.6153,-8.95114,2.69487,166.59833
17.6262,-8.79219,3.19389,166.69987
17.6360,-8.68552,3.59902,166.43793
17.6455,-8.66140,3.85206,166.38017
17.6583,-8.67557,3.97691,166.06190
17.6657,-8.69679,4.05606,165.97372
17.6812,-8.69341,4.16790,165.91832
17.6848,-8.59634,4.36626,165.87914
17.6941,-8.36490,4.65701,165.56520
17.7089,-7.86162,5.18226,165.03535
17.7190,-7.52676,5.49821,164.74507
17.7292,-7.26603,5.72950,164.14333
17.7391,-7.06365,5.88037,163.79416
17.7488,-6.85621,6.01252,163.20590
17.7591,-6.55969,6.19962,162.81398
17.7695,-6.17064,6.46141,162.16090
17.7791,-5.72068,6.74712,161.68808
17.7890,-5.26538,6.98188,160.89574
17.7997,-4.87682,7.09448,160.25307
17.8198,-4.61478,7.06381,159.37582
17.8200,-4.36290,6.97693,158.79619
17.8271,-4.00900,6.94212,158.07921
17.8369,-3.51390,7.03789,157.68221
17.8467,-2.87353,7.30013,157.04364
17.8566,-2.10850,7.67729,156.61156
17.8676,-1.28895,8.06719,155.85223
17.8774,-0.45673,8.38435,155.30698
17.8877,0.33357,8.59349,154.51410
17.8973,1.06670,8.72622,153.93922
17.9072,1.74594,8.83448,153.11044
17.9302,2.36463,8.92920,152.50250
17.9305,2.93577,8.98600,151.66565
17.9389,3.48760,8.96378,151.06284
17.9464,4.05256,8.87159,150.23396
17.9558,4.64040,8.75427,149.63564
17.9663,5.26691,8.66952,148.82983
17.9764,5.94060,8.63356,148.28806
17.9862,6.62546,8.63305,147.54588
17.9962,7.26763,8.63748,147.04948
18.0062,7.83937,8.59913,146.31592
18.0165,8.34269,8.50039,145.62245
18.0279,8.85439,8.35979,145.16269
18.0367,9.41705,8.19486,144.47786
18.0467,10.04834,8.02281,143.98483
18.0657,10.70372,7.86865,143.29109
18.0658,11.31286,7.72564,142.88037
18.0750,11.81166,7.55161,142.40410
18.0856,12.23705,7.31801,142.24086
18.0946,12.65127,7.00860,141.88519
18.1050,13.04257,6.62612,141.76639
18.1156,13.39323,6.14139,141.50084
18.1252,13.69466,5.54737,141.49452
18.1349,13.93590,4.92727,141.34882
18.1539,14.22534,4.14570,141.56625
18.1595,14.41368,3.79928,141.62804
18.1724,14.64420,3.59175,141.95062
18.1812,14.90224,3.43855,142.29587
18.1906,15.13798,3.24214,142.47127
18.1986,15.31492,2.93477,142.85832
18.2074,15.37491,2.48804,143.06665
18.2177,15.27212,1.93847,143.57133
18.2279,15.00222,1.36433,143.95790
18.2378,14.63157,0.83972,144.64592
18.2481,14.30756,0.41696,145.20955
18.2584,14.09541,0.10139,145.92307
18.2678,13.96828,-0.17298,146.46971
18.2776,13.83328,-0.49392,147.15785
18.2879,13.61256,-0.91472,147.79709
18.3022,13.29953,-1.42275,148.63625
18.3087,12.93281,-1.95949,149.41798
18.3344,12.50590,-2.44738,150.38033
18.3349,12.08151,-2.83178,151.32860
18.3390,11.75583,-3.09304,152.33211
18.3466,11.55168,-3.26763,153.20175
18.3564,11.40621,-3.41072,154.05904
18.3675,11.20717,-3.61872,154.82835
18.3763,10.90860,-3.96172,155.73892
18.3867,10.51594,-4.44428,156.63400
18.3965,10.03162,-5.01379,157.68694
18.4063,9.49277,-5.54884,158.83279
18.4162,9.02232,-5.92309,160.01172
18.4304,8.71588,-6.09457,161.11717
18.4491,8.59399,-6.07807,162.10257
18.4492,8.55539,-5.95815,162.99506
18.4556,8.46329,-5.86560,163.81976
18.4649,8.33204,-5.85332,164.69740
18.4750,8.12742,-5.92886,165.60616
18.4857,7.78235,-6.08270,166.60143
18.4956,7.38776,-6.21115,167.55878
18.5059,7.03262,-6.21607,168.56390
18.5165,6.74993,-6.10978,169.52225
18.5255,6.53503,-5.92136,170.47961
18.5364,6.28649,-5.70715,171.35265
18.5462,5.93031,-5.52327,172.12746
18.5597,5.49892,-5.38713,173.13850
18.5656,5.07846,-5.29851,174.07845
18.5879,4.65481,-5.18160,175.48560
18.5890,4.47236,-5.03604,176.20621
18.5980,4.21808,-4.86883,176.96930
18.6083,3.80817,-4.73795,177.54364
18.6179,3.23899,-4.67837,178.24927
18.6291,2.60852,-4.75645,178.80092
18.6391,2.01252,-4.94831,179.50688
18.6490,1.47974,-5.16305,-179.97289
18.6595,0.99472,-5.32041,-179.23152
18.6713,0.55109,-5.39170,-178.65053
18.6785,0.13226,-5.42047,-178.15962
18.6894,-0.33138,-5.44545,-177.74107
18.6988,-0.80226,-5.52000,-177.21150
18.7122,-1.25003,-5.66947,-176.81480
18.7168,-1.71437,-5.84510,-176.58376
18.7276,-2.26388,-6.03162,-176.04395
18.7377,-2.92026,-6.25155,-175.68692
18.7487,-3.60186,-6.47491,-175.14015
18.7574,-4.18924,-6.70578,-174.88838
18.7670,-4.68751,-6.94175,-174.44499
18.7772,-5.10423,-7.15584,-174.27036
18.7870,-5.41639,-7.33438,-173.97614
18.7974,-5.62154,-7.45194,-173.94606
18.8075,-5.78475,-7.48942,-173.61925
18.8320,-6.05343,-7.54309,-173.35587
18.8321,-6.43462,-7.69898,-172.80373
18.8362,-6.78107,-7.93141,-172.56468
18.8461,-7.00193,-8.17836,-172.19971
18.8557,-7.12830,-8.41156,-172.17973
18.8656,-7.19547,-8.63996,-171.98694
18.8752,-7.17890,-8.84738,-172.00870
18.8861,-7.04741,-8.99387,-171.72705
18.8958,-6.91267,-9.12763,-171.56190
18.9065,-6.83512,-9.28863,-171.15686
18.9175,-6.76510,-9.45048,-171.08504
18.9262,-6.64533,-9.57615,-170.90637
18.9360,-6.48712,-9.68973,-171.16544
18.9466,-6.32303,-9.83859,-171.24806
18.9687,-6.10996,-10.00981,-171.66371
18.9689,-5.85747,-10.17764,-171.73764
18.9761,-5.64650,-10.35471,-172.01579
18.9850,-5.49151,-10.52419,-172.00464
18.9942,-5.35697,-10.65918,-172.27411
19.0088,-5.05486,-10.84430,-172.48256
19.0193,-4.78094,-10.99203,-172.62637
19.0291,-4.44669,-11.14795,-173.09973
19.0388,-4.07796,-11.30328,-173.31915
19.0496,-3.70653,-11.46284,-173.74863
19.0591,-3.35159,-11.62806,-173.79611
19.0736,-3.02113,-11.80033,-174.06319
19.0798,-2.67300,-11.95363,-174.01450
19.0919,-2.28592,-12.04383,-174.31393
19.0992,-1.87053,-12.06625,-174.29700
19.1070,-1.42847,-12.06250,-174.59067
19.1192,-0.94748,-12.06689,-174.62096
19.1268,-0.43053,-12.06744,-174.91255
19.1368,0.14549,-12.03399,-174.95341
19.1466,0.74415,-11.97303,-175.28873
19.1565,1.32160,-11.89450,-175.37636
19.1662,1.87079,-11.82115,-175.75781
19.1762,2.33500,-11.78183,-176.18221
19.1859,2.69491,-11.80117,-176.63049
19.1959,2.98552,-11.88544,-176.85861
19.2063,3.25203,-11.98233,-177.31697
19.2157,3.49926,-12.02983,-177.53682
19.2268,3.75564,-12.00100,-177.72156
19.2370,4.00801,-11.92333,-178.21684
19.2485,4.24773,-11.83363,-178.42079
19.2568,4.48565,-11.72694,-178.97903
19.2666,4.69821,-11.60823,-179.26732
19.2765,4.86159,-11.51706,-179.88702
19.2871,5.00179,-11.48363,179.81271
19.2970,5.13211,-11.51682,179.16478
19.3060,5.25437,-11.59766,178.78886
19.3220,5.34839,-11.69186,178.11293
19.3262,5.45012,-11.77334,177.73982
19.3518,5.58507,-11.81481,177.06367
19.3521,5.74419,-11.82217,176.64427
19.3569,5.90416,-11.83361,175.90454
19.3666,6.01514,-11.87751,175.36203
19.3758,6.04476,-11.97047,174.55092
19.3856,6.00356,-12.11485,173.93044
