time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
0.0117,-0.76700,1.50657,9.65983
0.0278,-0.77657,1.49691,9.66057
0.0279,-0.77441,1.49684,9.66075
0.0445,-0.76843,1.49908,9.66088
0.0471,-0.76434,1.50124,9.66087
0.0567,-0.76410,1.50116,9.66090
0.0668,-0.76804,1.49757,9.66115
0.0766,-0.77328,1.49004,9.66189
0.0875,-0.77693,1.48196,9.66284
0.0982,-0.78159,1.47738,9.66317
0.1077,-0.78432,1.47748,9.66293
0.1175,-0.78345,1.48048,9.66255
0.1273,-0.77895,1.48494,9.66222
0.1374,-0.77494,1.48692,9.66224
0.1470,-0.77239,1.48592,9.66260
0.1574,-0.77221,1.48219,9.66319
0.1804,-0.77448,1.47762,9.66371
0.1805,-0.77714,1.47433,9.66399
0.1853,-0.77839,1.47284,9.66412
0.1958,-0.77848,1.47250,9.66417
0.2050,-0.77693,1.47243,9.66430
0.2149,-0.77424,1.47267,9.66448
0.2256,-0.77120,1.47341,9.66461
0.2353,-0.76775,1.47474,9.66468
0.2459,-0.76437,1.47606,9.66475
0.2554,-0.76288,1.47704,9.66472
0.2652,-0.76315,1.47715,9.66468
0.2757,-0.76406,1.47642,9.66472
0.2972,-0.76423,1.47567,9.66482
0.2972,-0.76427,1.47458,9.66498
0.3042,-0.76531,1.47350,9.66506
0.3134,-0.76501,1.47371,9.66506
0.3234,-0.76299,1.47498,9.66502
0.3335,-0.75976,1.47639,9.66506
0.3434,-0.75928,1.47695,9.66502
0.3530,-0.76065,1.47555,9.66512
0.3630,-0.76154,1.47360,9.66535
0.3730,-0.76111,1.47214,9.66560
0.3827,-0.75981,1.47188,9.66575
0.3930,-0.75861,1.47300,9.66567
0.4047,-0.75699,1.47509,9.66548
0.4132,-0.75540,1.47698,9.66531
0.4235,-0.75508,1.47861,9.66509
0.4330,-0.75505,1.47920,9.66500
0.4479,-0.75438,1.47960,9.66499
0.4588,-0.75226,1.48039,9.66504
0.4685,-0.74981,1.48275,9.66487
0.4785,-0.74768,1.48555,9.66460
0.4886,-0.74739,1.48782,9.66427
0.4981,-0.74878,1.48891,9.66400
0.5080,-0.75021,1.48866,9.66393
0.5184,-0.75071,1.48799,9.66399
0.5324,-0.74996,1.48721,9.66417
0.5455,-0.75025,1.48737,9.66412
0.5464,-0.75119,1.48750,9.66403
0.5560,-0.75293,1.48736,9.66391
0.5659,-0.75315,1.48737,9.66390
0.5755,-0.75160,1.48817,9.66389
0.5856,-0.74835,1.48930,9.66397
0.5955,-0.74638,1.49020,9.66399
0.6066,-0.74625,1.49069,9.66392
0.6172,-0.74679,1.49083,9.66386
0.6260,-0.74930,1.49028,9.66375
0.6357,-0.75263,1.48959,9.66359
0.6467,-0.75549,1.48871,9.66351
0.6565,-0.75607,1.48892,9.66343
0.6839,-0.75470,1.49060,9.66328
0.6840,-0.75392,1.49244,9.66305
0.6857,-0.75390,1.49334,9.66292
0.6949,-0.75475,1.49278,9.66294
0.7040,-0.75513,1.49152,9.66310
0.7139,-0.75468,1.49012,9.66335
0.7247,-0.75394,1.48915,9.66356
0.7355,-0.75412,1.48826,9.66368
0.7450,-0.75452,1.48670,9.66389
0.7547,-0.75494,1.48544,9.66405
0.7645,-0.75525,1.48468,9.66415
0.7746,-0.75542,1.48510,9.66407
0.7878,-0.75467,1.48701,9.66383
0.7952,-0.75349,1.48881,9.66365
0.8140,-0.75266,1.48953,9.66360
0.8142,-0.75323,1.48917,9.66361
0.8249,-0.75495,1.48828,9.66362
0.8328,-0.75740,1.48755,9.66354
0.8423,-0.75835,1.48793,9.66340
0.8522,-0.75837,1.48842,9.66333
0.8629,-0.75697,1.48920,9.66332
0.8728,-0.75462,1.48993,9.66339
0.8877,-0.75197,1.49010,9.66357
0.8977,-0.75337,1.48887,9.66365
0.9072,-0.75529,1.48699,9.66379
0.9309,-0.75664,1.48601,9.66383
0.9310,-0.75725,1.48639,9.66373
0.9367,-0.75620,1.48874,9.66345
0.9464,-0.75510,1.49120,9.66315
0.9568,-0.75402,1.49158,9.66318
0.9662,-0.75485,1.49055,9.66327
0.9763,-0.75696,1.48868,9.66340
0.9871,-0.75798,1.48826,9.66338
0.9972,-0.75821,1.49020,9.66306
1.0070,-0.75872,1.49308,9.66258
1.0171,-0.76037,1.49493,9.66216
1.0271,-0.76097,1.49556,9.66202
1.0370,-0.75950,1.49480,9.66225
1.0468,-0.75750,1.49421,9.66250
1.0745,-0.75560,1.49353,9.66276
1.0748,-0.75449,1.49312,9.66291
1.0771,-0.75381,1.49356,9.66289
1.0852,-0.75462,1.49477,9.66264
1.0948,-0.75615,1.49638,9.66227
1.1049,-0.75600,1.49806,9.66202
1.1146,-0.75458,1.49885,9.66201
1.1252,-0.75278,1.49798,9.66229
1.1352,-0.75348,1.49693,9.66239
1.1454,-0.75502,1.49576,9.66245
1.1553,-0.75589,1.49463,9.66256
1.1681,-0.75591,1.49440,9.66260
1.1754,-0.75633,1.49532,9.66242
1.2025,-0.75427,1.49732,9.66227
1.2028,-0.75180,1.49985,9.66207
1.2047,-0.75255,1.50236,9.66162
1.2156,-0.75321,1.50493,9.66117
1.2245,-0.75341,1.50673,9.66088
1.2335,-0.75435,1.50701,9.66076
1.2433,-0.75596,1.50549,9.66087
1.2530,-0.75787,1.50374,9.66099
1.2639,-0.75980,1.50201,9.66111
1.2736,-0.76091,1.50087,9.66120
1.2839,-0.76121,1.50036,9.66126
1.2972,-0.76170,1.50042,9.66121
1.3159,-0.76157,1.50110,9.66111
1.3221,-0.76237,1.50188,9.66093
1.3285,-0.76513,1.50066,9.66090
1.3377,-0.76899,1.49842,9.66094
1.3467,-0.77308,1.49604,9.66098
1.3570,-0.77432,1.49506,9.66103
1.3669,-0.77554,1.49574,9.66083
1.3772,-0.77781,1.49761,9.66036
1.3881,-0.78105,1.50099,9.65957
1.3976,-0.78166,1.50461,9.65896
1.4081,-0.77820,1.50634,9.65897
1.4171,-0.77628,1.50587,9.65920
1.4283,-0.77782,1.50352,9.65944
1.4503,-0.78008,1.49953,9.65988
1.4506,-0.78395,1.49526,9.66023
1.4582,-0.78553,1.49342,9.66038
1.4655,-0.78577,1.49282,9.66046
1.4779,-0.78602,1.49231,9.66052
1.4852,-0.78592,1.49191,9.66059
1.4955,-0.78631,1.49132,9.66065
1.5058,-0.78624,1.48991,9.66087
1.5152,-0.78591,1.48786,9.66121
1.5260,-0.78620,1.48690,9.66134
1.5355,-0.78652,1.48797,9.66115
1.5461,-0.78712,1.48973,9.66082
1.5556,-0.78627,1.48991,9.66087
1.5655,-0.78518,1.48715,9.66138
1.5863,-0.78695,1.48353,9.66179
1.5873,-0.78898,1.48102,9.66201
1.5956,-0.78949,1.47929,9.66224
1.6051,-0.79053,1.47961,9.66210
1.6138,-0.79178,1.48191,9.66165
1.6248,-0.79326,1.48415,9.66118
1.6350,-0.79382,1.48568,9.66090
1.6447,-0.79507,1.48613,9.66073
1.6550,-0.79722,1.48585,9.66059
1.6646,-0.79980,1.48550,9.66043
1.6744,-0.80190,1.48454,9.66041
1.6844,-0.80395,1.48391,9.66033
1.7071,-0.80571,1.48338,9.66027
1.7073,-0.80558,1.48316,9.66031
1.7149,-0.80254,1.48254,9.66066
1.7236,-0.79904,1.48126,9.66115
1.7330,-0.79808,1.47927,9.66153
1.7428,-0.79947,1.47785,9.66163
1.7583,-0.80274,1.47740,9.66143
1.7687,-0.80343,1.47730,9.66139
1.7790,-0.80337,1.47745,9.66137
1.7883,-0.80401,1.47700,9.66139
1.7991,-0.80457,1.47711,9.66133
1.8121,-0.80460,1.47785,9.66121
1.8180,-0.80456,1.47830,9.66114
1.8384,-0.80418,1.47772,9.66126
1.8385,-0.80438,1.47566,9.66156
1.8468,-0.80550,1.47293,9.66189
1.8565,-0.80682,1.47108,9.66206
1.8659,-0.80794,1.47052,9.66205
1.8760,-0.80859,1.47080,9.66195
1.8870,-0.80801,1.47188,9.66184
1.8962,-0.80690,1.47363,9.66166
1.9068,-0.80528,1.47501,9.66159
1.9167,-0.80330,1.47609,9.66159
1.9266,-0.80229,1.47741,9.66147
1.9378,-0.80312,1.47766,9.66136
1.9466,-0.80491,1.47714,9.66129
1.9627,-0.80587,1.47608,9.66137
1.9656,-0.80590,1.47467,9.66159
1.9748,-0.80575,1.47311,9.66184
1.9853,-0.80545,1.47196,9.66204
1.9951,-0.80537,1.47155,9.66211
2.0052,-0.80569,1.47142,9.66210
2.0153,-0.80573,1.47216,9.66198
2.0258,-0.80588,1.47329,9.66180
2.0352,-0.80669,1.47494,9.66148
2.0450,-0.80723,1.47640,9.66121
2.0548,-0.80717,1.47694,9.66113
2.0652,-0.80550,1.47717,9.66124
2.0921,-0.80496,1.47716,9.66129
2.0923,-0.80517,1.47648,9.66137
2.0946,-0.80476,1.47481,9.66166
2.1037,-0.80408,1.47290,9.66201
2.1128,-0.80432,1.47184,9.66215
2.1238,-0.80544,1.47133,9.66213
2.1336,-0.80645,1.47105,9.66209
2.1442,-0.80666,1.47107,9.66207
2.1536,-0.80830,1.47125,9.66191
2.1637,-0.80988,1.47183,9.66169
2.1740,-0.80905,1.47413,9.66141
2.1901,-0.80570,1.47900,9.66094
2.1986,-0.80430,1.48191,9.66061
2.2158,-0.80398,1.48403,9.66031
2.2185,-0.80476,1.48458,9.66016
2.2284,-0.80746,1.48386,9.66005
2.2380,-0.81011,1.48198,9.66012
2.2479,-0.81112,1.47987,9.66036
2.2580,-0.81070,1.47822,9.66064
2.2675,-0.80884,1.47773,9.66087
2.2776,-0.80665,1.47857,9.66093
2.2880,-0.80556,1.47960,9.66086
2.2981,-0.80669,1.47967,9.66076
2.3076,-0.80872,1.47909,9.66068
2.3194,-0.81016,1.47840,9.66066
2.3375,-0.81169,1.47761,9.66065
2.3387,-0.81370,1.47666,9.66063
2.3457,-0.81314,1.47715,9.66060
2.3554,-0.81078,1.47897,9.66052
2.3652,-0.80991,1.48026,9.66040
2.3751,-0.81080,1.48026,9.66032
2.3860,-0.81131,1.47988,9.66034
2.3973,-0.81019,1.47980,9.66044
2.4065,-0.80956,1.48000,9.66047
2.4158,-0.80937,1.48050,9.66041
2.4252,-0.80955,1.48017,9.66044
2.4352,-0.81055,1.47981,9.66041
2.4464,-0.81054,1.47915,9.66051
2.4758,-0.81043,1.47902,9.66054
2.4760,-0.81143,1.48044,9.66024
2.4774,-0.81182,1.48253,9.65989
2.4839,-0.81194,1.48433,9.65960
2.4943,-0.81277,1.48539,9.65937
2.5040,-0.81361,1.48621,9.65917
2.5133,-0.81369,1.48606,9.65919
2.5241,-0.81346,1.48623,9.65918
2.5337,-0.81337,1.48665,9.65912
2.5439,-0.81318,1.48688,9.65911
2.5538,-0.81253,1.48676,9.65918
2.5642,-0.81256,1.48651,9.65921
2.5744,-0.81264,1.48677,9.65917
2.5839,-0.81361,1.48752,9.65897
2.6088,-0.81467,1.48817,9.65878
2.6089,-0.81518,1.48850,9.65869
2.6132,-0.81562,1.48795,9.65874
2.6274,-0.81706,1.48688,9.65878
2.6375,-0.81706,1.48741,9.65870
2.6476,-0.81672,1.48866,9.65853
2.6580,-0.81681,1.48988,9.65834
2.6685,-0.81710,1.49003,9.65829
2.6786,-0.81790,1.48939,9.65832
2.6884,-0.81914,1.48886,9.65830
2.7010,-0.82021,1.48915,9.65816
2.7179,-0.81910,1.48965,9.65818
2.7179,-0.81611,1.48990,9.65839
2.7274,-0.81337,1.49041,9.65855
2.7378,-0.81191,1.49090,9.65859
2.7464,-0.81079,1.49160,9.65858
2.7554,-0.80960,1.49230,9.65857
2.7658,-0.80881,1.49259,9.65859
2.7752,-0.80897,1.49315,9.65849
2.7863,-0.80930,1.49350,9.65841
2.7965,-0.80936,1.49344,9.65841
2.8064,-0.80878,1.49359,9.65844
2.8168,-0.80939,1.49392,9.65834
2.8291,-0.81034,1.49442,9.65818
2.8441,-0.81003,1.49515,9.65809
2.8468,-0.80948,1.49657,9.65792
2.8552,-0.80874,1.49886,9.65763
2.8643,-0.80924,1.50038,9.65735
2.8740,-0.80965,1.50054,9.65729
2.8841,-0.81048,1.49960,9.65737
2.8943,-0.81167,1.49878,9.65739
2.9055,-0.81149,1.49785,9.65755
2.9150,-0.80965,1.49759,9.65775
2.9250,-0.80716,1.49751,9.65797
2.9341,-0.80462,1.49736,9.65820
2.9451,-0.80332,1.49678,9.65840
2.9577,-0.80228,1.49645,9.65854
2.9644,-0.80150,1.49707,9.65851
2.9845,-0.80153,1.49888,9.65823
2.9847,-0.80195,1.50183,9.65773
2.9938,-0.80228,1.50495,9.65722
3.0027,-0.80311,1.50692,9.65684
3.0132,-0.80406,1.50753,9.65667
3.0235,-0.80380,1.50727,9.65673
3.0337,-0.80281,1.50696,9.65686
3.0435,-0.80216,1.50746,9.65684
3.0592,-0.80156,1.50846,9.65673
3.0689,-0.80238,1.50842,9.65667
3.0791,-0.80316,1.50752,9.65674
3.1052,-0.80364,1.50675,9.65682
3.1053,-0.80387,1.50581,9.65695
3.1068,-0.80296,1.50618,9.65697
3.1165,-0.80014,1.50737,9.65702
3.1267,-0.79780,1.50838,9.65705
3.1363,-0.79844,1.50825,9.65702
3.1464,-0.80020,1.50739,9.65701
3.1570,-0.80050,1.50713,9.65703
3.1668,-0.80088,1.50727,9.65697
3.1776,-0.80072,1.50807,9.65686
3.1875,-0.79979,1.50891,9.65681
3.1965,-0.79903,1.50800,9.65701
3.2111,-0.79862,1.50660,9.65726
3.2184,-0.79796,1.50494,9.65758
3.2344,-0.79868,1.50393,9.65767
3.2388,-0.79847,1.50410,9.65767
3.2454,-0.79807,1.50520,9.65753
3.2555,-0.79844,1.50658,9.65728
3.2655,-0.79854,1.50750,9.65713
3.2752,-0.79770,1.50803,9.65712
3.2864,-0.79706,1.50851,9.65709
3.2960,-0.79732,1.50906,9.65699
3.3057,-0.79730,1.51009,9.65683
3.3155,-0.79668,1.51080,9.65677
3.3259,-0.79607,1.51054,9.65686
3.3400,-0.79514,1.50973,9.65706
3.3458,-0.79522,1.50881,9.65720
3.3760,-0.79647,1.50781,9.65725
3.3765,-0.79710,1.50740,9.65727
3.3767,-0.79742,1.50754,9.65722
3.3841,-0.79677,1.50862,9.65710
3.3931,-0.79643,1.51000,9.65691
3.4035,-0.79686,1.51062,9.65678
3.4135,-0.79799,1.50995,9.65679
3.4243,-0.79917,1.50806,9.65699
3.4342,-0.79916,1.50682,9.65718
3.4444,-0.79791,1.50683,9.65729
3.4536,-0.79864,1.50787,9.65707
3.4677,-0.79926,1.50952,9.65676
3.4837,-0.79940,1.51015,9.65664
3.4896,-0.79909,1.50902,9.65685
3.4992,-0.80056,1.50782,9.65691
3.5090,-0.80149,1.50712,9.65695
3.5185,-0.80002,1.50760,9.65699
3.5287,-0.79712,1.50825,9.65713
3.5382,-0.79621,1.50848,9.65717
3.5478,-0.79680,1.50781,9.65723
3.5581,-0.79862,1.50663,9.65726
3.5674,-0.80039,1.50403,9.65752
3.5785,-0.80091,1.50196,9.65780
3.5885,-0.79986,1.50190,9.65789
3.5987,-0.79847,1.50336,9.65778
3.6241,-0.79678,1.50619,9.65748
3.6243,-0.79502,1.50882,9.65722
3.6263,-0.79366,1.51009,9.65713
3.6355,-0.79289,1.50973,9.65725
3.6456,-0.79229,1.50925,9.65737
3.6554,-0.79240,1.50877,9.65744
3.6657,-0.79354,1.50761,9.65752
3.6759,-0.79382,1.50665,9.65765
3.6860,-0.79268,1.50573,9.65789
3.6959,-0.79249,1.50542,9.65795
3.7059,-0.79286,1.50457,9.65806
3.7164,-0.79307,1.50431,9.65808
3.7266,-0.79330,1.50503,9.65795
3.7370,-0.79478,1.50668,9.65757
3.7467,-0.79515,1.50919,9.65714
3.7541,-0.79537,1.51215,9.65666
3.7639,-0.79584,1.51458,9.65624
3.7737,-0.79549,1.51514,9.65619
3.7844,-0.79363,1.51488,9.65638
3.7950,-0.79329,1.51367,9.65660
3.8047,-0.79491,1.51208,9.65671
3.8145,-0.79585,1.51051,9.65688
3.8245,-0.79567,1.50984,9.65700
3.8358,-0.79516,1.51138,9.65680
3.8449,-0.79467,1.51303,9.65658
3.8543,-0.79423,1.51456,9.65638
3.8765,-0.79368,1.51571,9.65625
3.8767,-0.79443,1.51649,9.65606
3.8828,-0.79583,1.51694,9.65588
3.8938,-0.79683,1.51798,9.65563
3.9028,-0.79683,1.51983,9.65534
3.9123,-0.79626,1.52174,9.65508
3.9281,-0.79591,1.52355,9.65483
3.9382,-0.79667,1.52280,9.65488
3.9484,-0.79683,1.52106,9.65514
3.9589,-0.79564,1.51979,9.65544
3.9685,-0.79473,1.51882,9.65567
3.9843,-0.79384,1.51885,9.65574
4.0029,-0.79337,1.51859,9.65582
4.0030,-0.79290,1.51823,9.65591
4.0078,-0.79293,1.51779,9.65598
4.0164,-0.79418,1.51729,9.65596
4.0261,-0.79519,1.51711,9.65590
4.0360,-0.79554,1.51705,9.65588
4.0458,-0.79533,1.51737,9.65585
4.0557,-0.79577,1.51875,9.65560
4.0666,-0.79622,1.51998,9.65536
4.0773,-0.79573,1.52122,9.65521
4.0866,-0.79561,1.52253,9.65501
4.0973,-0.79489,1.52306,9.65499
4.1109,-0.79396,1.52305,9.65507
4.1165,-0.79372,1.52202,9.65525
4.1298,-0.79393,1.52079,9.65543
4.1355,-0.79456,1.51904,9.65565
4.1445,-0.79468,1.51835,9.65575
4.1546,-0.79390,1.51888,9.65573
4.1646,-0.79352,1.51978,9.65562
4.1747,-0.79395,1.52124,9.65535
4.1851,-0.79451,1.52239,9.65513
4.1954,-0.79588,1.52303,9.65491
4.2055,-0.79674,1.52387,9.65471
4.2155,-0.79581,1.52537,9.65455
4.2253,-0.79405,1.52709,9.65442
4.2352,-0.79289,1.52778,9.65441
4.2455,-0.79323,1.52741,9.65444
4.2741,-0.79450,1.52582,9.65459
4.2743,-0.79488,1.52522,9.65465
4.2748,-0.79376,1.52660,9.65452
4.2835,-0.79273,1.52859,9.65429
4.2938,-0.79267,1.53011,9.65406
4.3034,-0.79256,1.53109,9.65391
4.3129,-0.79207,1.53095,9.65397
4.3237,-0.79274,1.52959,9.65413
4.3340,-0.79404,1.52831,9.65423
4.3439,-0.79573,1.52753,9.65421
4.3594,-0.79622,1.52766,9.65415
4.3700,-0.79521,1.52863,9.65408
4.4004,-0.79388,1.53002,9.65397
4.4005,-0.79373,1.53091,9.65384
4.4006,-0.79394,1.53034,9.65392
4.4065,-0.79501,1.52921,9.65401
4.4163,-0.79587,1.52721,9.65425
4.4267,-0.79622,1.52545,9.65450
4.4367,-0.79590,1.52386,9.65478
4.4478,-0.79600,1.52251,9.65498
4.4581,-0.79619,1.52204,9.65504
4.4677,-0.79540,1.52216,9.65509
4.4776,-0.79513,1.52236,9.65508
4.4873,-0.79450,1.52262,9.65509
4.4975,-0.79456,1.52348,9.65495
4.5224,-0.79577,1.52412,9.65475
4.5226,-0.79627,1.52468,9.65462
4.5270,-0.79522,1.52564,9.65456
4.5375,-0.79356,1.52814,9.65430
4.5452,-0.79289,1.53092,9.65391
4.5551,-0.79360,1.53310,9.65351
4.5658,-0.79416,1.53388,9.65334
4.5759,-0.79472,1.53336,9.65337
4.5858,-0.79471,1.53215,9.65357
4.5956,-0.79425,1.53090,9.65380
4.6058,-0.79423,1.53030,9.65390
4.6153,-0.79494,1.53018,9.65386
4.6261,-0.79581,1.53045,9.65374
4.6354,-0.79668,1.53069,9.65364
4.6614,-0.79749,1.53073,9.65356
4.6615,-0.79829,1.53065,9.65351
4.6643,-0.79811,1.53053,9.65354
4.6738,-0.79837,1.53016,9.65358
4.6835,-0.79921,1.52911,9.65368
4.6937,-0.80119,1.52821,9.65366
4.7038,-0.80210,1.52749,9.65369
4.7146,-0.80157,1.52790,9.65367
4.7242,-0.80050,1.52909,9.65357
4.7344,-0.79910,1.53130,9.65334
4.7440,-0.79828,1.53377,9.65301
4.7543,-0.79813,1.53522,9.65280
4.7687,-0.79957,1.53590,9.65257
4.7745,-0.80141,1.53476,9.65260
4.7838,-0.80366,1.53298,9.65269
4.7981,-0.80790,1.53209,9.65248
4.8072,-0.80830,1.53313,9.65228
4.8182,-0.80787,1.53547,9.65195
4.8281,-0.80796,1.53825,9.65150
4.8385,-0.80712,1.54050,9.65121
4.8491,-0.80591,1.54097,9.65123
4.8585,-0.80539,1.54021,9.65140
4.8681,-0.80570,1.53868,9.65162
4.8803,-0.80578,1.53771,9.65176
4.8876,-0.80660,1.53732,9.65176
4.9073,-0.80749,1.53824,9.65154
4.9076,-0.80779,1.53806,9.65154
4.9166,-0.80852,1.53674,9.65169
4.9257,-0.80903,1.53521,9.65189
4.9355,-0.80848,1.53452,9.65205
4.9464,-0.80764,1.53530,9.65199
4.9564,-0.80710,1.53619,9.65190
4.9667,-0.80717,1.53743,9.65169
4.9772,-0.80772,1.53753,9.65163
4.9857,-0.80746,1.53683,9.65176
4.9951,-0.80750,1.53727,9.65169
5.0068,-0.80790,1.53713,9.65168
5.0159,-0.80822,1.53673,9.65172
5.0393,-0.80992,1.53543,9.65178
5.0396,-0.81126,1.53363,9.65196
5.0452,-0.81133,1.53205,9.65220
5.0545,-0.81161,1.53166,9.65224
5.0642,-0.81175,1.53257,9.65208
5.0742,-0.81193,1.53384,9.65186
5.0842,-0.81224,1.53535,9.65160
5.0940,-0.81259,1.53620,9.65143
5.1049,-0.81234,1.53712,9.65131
5.1147,-0.81178,1.53792,9.65123
5.1246,-0.81128,1.53915,9.65107
5.1347,-0.81154,1.53987,9.65094
5.1604,-0.81239,1.54003,9.65084
5.1605,-0.81365,1.54030,9.65069
5.1639,-0.81409,1.54087,9.65056
5.1763,-0.81439,1.54206,9.65035
5.1829,-0.81676,1.54120,9.65028
5.1928,-0.81604,1.54170,9.65027
5.2045,-0.81438,1.54289,9.65022
5.2140,-0.81162,1.54384,9.65030
5.2286,-0.80892,1.54623,9.65014
5.2386,-0.80940,1.54757,9.64989
5.2487,-0.81104,1.54851,9.64960
5.2606,-0.81294,1.54808,9.64951
5.2672,-0.81514,1.54677,9.64953
5.2785,-0.81688,1.54452,9.64974
5.2873,-0.81675,1.54389,9.64986
5.2972,-0.81478,1.54547,9.64977
5.3065,-0.81282,1.54791,9.64954
5.3168,-0.81198,1.54980,9.64931
5.3272,-0.81191,1.55056,9.64919
5.3363,-0.81203,1.55027,9.64923
5.3455,-0.81245,1.54951,9.64932
5.3556,-0.81372,1.54910,9.64928
5.3653,-0.81507,1.54862,9.64924
5.3757,-0.81648,1.54702,9.64938
5.3864,-0.81845,1.54473,9.64958
5.3967,-0.82039,1.54271,9.64974
5.4187,-0.82109,1.54199,9.64979
5.4196,-0.82042,1.54238,9.64979
5.4255,-0.81991,1.54355,9.64964
5.4351,-0.81908,1.54497,9.64948
5.4449,-0.81727,1.54560,9.64954
5.4556,-0.81528,1.54531,9.64975
5.4653,-0.81415,1.54471,9.64994
5.4754,-0.81404,1.54398,9.65007
5.4857,-0.81457,1.54277,9.65022
5.4955,-0.81517,1.54112,9.65043
5.5059,-0.81579,1.53957,9.65063
5.5213,-0.81692,1.53850,9.65070
5.5297,-0.81701,1.53903,9.65061
5.5338,-0.81480,1.54192,9.65033
5.5434,-0.81245,1.54619,9.64985
5.5531,-0.81240,1.54967,9.64930
5.5633,-0.81382,1.55073,9.64901
5.5731,-0.81690,1.54938,9.64896
5.5842,-0.82174,1.54573,9.64914
5.6013,-0.43726,1.41907,9.69358
5.6216,-0.44748,1.40544,9.69510
5.6219,-0.44727,1.40317,9.69543
5.6298,-0.44887,1.40390,9.69526
5.6380,-0.44979,1.40307,9.69533
5.6490,-0.45166,1.40094,9.69555
5.6611,-0.45524,1.39682,9.69598
5.6687,-0.45874,1.39444,9.69616
5.6856,-0.45923,1.39526,9.69602
5.6893,-0.46030,1.39864,9.69548
5.6992,-0.46248,1.40230,9.69485
5.7082,-0.46380,1.40448,9.69447
5.7173,-0.46482,1.40593,9.69421
5.7284,-0.46574,1.40731,9.69396
5.7382,-0.46476,1.41067,9.69352
5.7490,-0.46254,1.41479,9.69303
5.7574,-0.46188,1.41906,9.69244
5.7677,-0.46242,1.42230,9.69193
5.7779,-0.46520,1.42396,9.69156
5.7887,-0.46893,1.42411,9.69136
5.8015,-0.47209,1.42357,9.69128
5.8067,-0.47548,1.42322,9.69117
5.8167,-0.47720,1.42403,9.69097
5.8253,-0.47609,1.42719,9.69056
5.8359,-0.47299,1.43004,9.69029
5.8467,-0.47095,1.43064,9.69030
5.8563,-0.47094,1.42797,9.69069
5.8666,-0.47214,1.42439,9.69116
5.8764,-0.47169,1.42212,9.69152
5.8861,-0.47003,1.42179,9.69164
5.8972,-0.46783,1.42231,9.69168
5.9080,-0.46620,1.42335,9.69160
5.9170,-0.46507,1.42490,9.69143
5.9323,-0.46389,1.42620,9.69129
5.9351,-0.46305,1.42742,9.69115
5.9447,-0.46309,1.42836,9.69101
5.9542,-0.46345,1.43055,9.69067
5.9654,-0.46435,1.43289,9.69028
5.9758,-0.46629,1.43376,9.69006
5.9855,-0.46891,1.43421,9.68987
5.9956,-0.47084,1.43445,9.68974
6.0055,-0.47176,1.43526,9.68958
6.0155,-0.47115,1.43657,9.68941
6.0257,-0.46995,1.43865,9.68916
6.0460,-0.46747,1.44167,9.68883
6.0500,-0.46676,1.44239,9.68876
6.0743,-0.46819,1.44220,9.68872
6.0746,-0.46993,1.44226,9.68862
6.0803,-0.47091,1.44240,9.68856
6.0895,-0.47152,1.44334,9.68839
6.1006,-0.47065,1.44639,9.68797
6.1078,-0.46938,1.45003,9.68749
6.1181,-0.46802,1.45365,9.68701
6.1288,-0.46557,1.45704,9.68662
6.1374,-0.46352,1.45916,9.68640
6.1480,-0.46288,1.46064,9.68621
6.1577,-0.46369,1.46183,9.68599
6.1715,-0.46547,1.46265,9.68578
6.1902,-0.46897,1.46322,9.68553
6.1906,-0.47185,1.46392,9.68528
6.1978,-0.47231,1.46505,9.68509
6.2080,-0.47235,1.46644,9.68488
6.2165,-0.47117,1.46839,9.68464
6.2275,-0.46979,1.47059,9.68437
6.2374,-0.46826,1.47294,9.68409
6.2471,-0.46541,1.47431,9.68402
6.2583,-0.46306,1.47465,9.68408
6.2673,-0.46290,1.47476,9.68407
6.2769,-0.46488,1.47457,9.68400
6.2876,-0.46639,1.47428,9.68397
6.3013,-0.46687,1.47481,9.68387
6.3064,-0.46847,1.47195,9.68423
6.3228,-0.46829,1.46846,9.68477
6.3265,-0.46529,1.46601,9.68528
6.3358,-0.46236,1.46491,9.68559
6.3453,-0.46072,1.46603,9.68550
6.3557,-0.46044,1.46903,9.68506
6.3664,-0.46110,1.47182,9.68460
6.3757,-0.46254,1.47348,9.68428
6.3858,-0.46410,1.47400,9.68413
6.3946,-0.46334,1.47466,9.68406
6.4046,-0.45995,1.47625,9.68398
6.4155,-0.45587,1.47749,9.68398
6.4283,-0.45244,1.47779,9.68410
6.4357,-0.45083,1.47744,9.68423
6.4560,-0.45136,1.47701,9.68427
6.4563,-0.45270,1.47653,9.68428
6.4687,-0.45495,1.47569,9.68430
6.4784,-0.45658,1.47457,9.68440
6.4881,-0.45628,1.47313,9.68463
6.4988,-0.45522,1.47072,9.68505
6.5090,-0.45344,1.46838,9.68549
6.5185,-0.45016,1.46740,9.68579
6.5290,-0.44783,1.46682,9.68598
6.5386,-0.44755,1.46604,9.68612
6.5486,-0.44867,1.46466,9.68627
6.5599,-0.45043,1.46326,9.68640
6.5682,-0.45106,1.46203,9.68656
6.5994,-0.45092,1.46098,9.68672
6.5998,-0.44951,1.46058,9.68685
6.6000,-0.44799,1.45957,9.68707
6.6077,-0.44738,1.45803,9.68733
6.6174,-0.44722,1.45688,9.68751
6.6287,-0.44711,1.45583,9.68768
6.6424,-0.44754,1.45585,9.68765
