time,X_value,Y_value,Z_value
Started:,Oct 14 2017,16:09:29:362, 
5.7082,0.02582,0.01033,0.00423
5.7175,0.02150,0.01659,0.00267
5.7284,0.02007,0.00984,0.00403
5.7380,0.03107,-0.00150,0.00519
5.7479,0.03854,-0.00551,0.00616
5.7587,0.03520,0.00661,0.00728
5.7676,0.02200,0.02281,0.00653
5.7778,0.00575,0.03786,0.00171
5.7888,-0.00671,0.04007,-0.00121
5.8015,-0.00758,0.03098,-0.00410
5.8067,0.00523,0.01752,-0.00372
5.8168,0.01549,0.00314,0.00221
5.8253,0.02405,-0.01776,0.00629
5.8358,0.01996,-0.03020,0.00063
5.8467,0.00066,-0.02167,-0.00607
5.8569,-0.02156,-0.00256,-0.00998
5.8666,-0.02666,0.00505,-0.00832
5.8763,-0.01546,-0.00200,-0.00447
5.8870,0.00253,-0.01186,-0.00282
5.8971,0.01349,-0.01750,-0.00275
5.9058,0.01628,-0.01257,-0.00433
5.9162,0.01506,-0.00853,0.00154
5.9323,0.01151,-0.00641,-0.00154
5.9350,0.01190,-0.00211,-0.00157
5.9447,0.01590,-0.00014,-0.00273
5.9542,0.02379,-0.00046,-0.00336
5.9655,0.02142,0.00259,-0.00514
5.9759,0.00899,0.00374,-0.00604
5.9859,0.00500,0.01820,0.00044
5.9955,0.00644,0.01553,0.00453
6.0054,0.01579,0.00557,0.00818
6.0154,0.02151,-0.00612,0.00238
6.0258,0.02715,-0.01132,0.00003
6.0353,0.02490,-0.01616,-0.00305
6.0462,0.01823,-0.01463,-0.00313
6.0554,0.00603,0.00302,0.00235
6.0745,0.00040,0.01723,0.00911
6.0802,-0.00020,0.01538,0.00848
6.0927,0.00845,0.00494,0.00670
6.1006,0.01947,-0.00537,0.00784
6.1143,0.02553,-0.00911,0.00418
6.1179,0.02716,-0.01097,0.00294
6.1288,0.02368,-0.01546,0.00298
6.1374,0.01999,-0.01627,-0.00061
6.1484,0.02032,-0.00224,0.00105
6.1591,0.01959,0.00835,-0.00060
6.1715,0.02286,0.01572,-0.00371
6.1904,0.02074,0.02736,-0.00563
6.1906,0.01978,0.02368,-0.00352
6.1976,0.01974,0.00986,-0.00371
6.2069,0.01994,0.00041,-0.00615
6.2165,0.02312,-0.00836,-0.00481
6.2277,0.02068,-0.01367,-0.00531
6.2374,0.01503,-0.01579,-0.00356
6.2472,0.00708,-0.02742,-0.00060
6.2572,0.00195,-0.02301,-0.00049
6.2671,-0.00023,-0.00166,-0.00311
6.2770,-0.00418,0.00824,-0.00446
6.2875,-0.00499,0.00731,-0.00320
6.3015,-0.01155,0.00888,-0.00328
6.3064,-0.02762,0.00928,-0.00816
6.3228,-0.03287,-0.00174,-0.00433
6.3263,-0.01685,-0.02414,-0.00670
6.3359,0.00732,-0.03650,-0.01186
6.3454,0.02509,-0.02469,-0.01405
6.3556,0.03108,-0.00702,-0.00670
6.3665,0.02184,0.00526,-0.00394
6.3756,0.00609,0.01590,-0.00343
6.3859,-0.00082,0.01161,-0.00188
6.3946,0.00276,-0.00430,0.00021
6.4047,0.00735,-0.02164,-0.00005
6.4154,0.00699,-0.03146,-0.00072
6.4282,0.00128,-0.02879,-0.00392
6.4357,-0.00209,-0.01178,-0.00433
6.4561,-0.00259,0.00314,-0.00525
6.4563,-0.00174,0.00473,-0.00615
6.4652,-0.00235,0.00597,-0.00493
6.4740,-0.00488,0.01088,-0.00278
6.4837,-0.01222,0.00398,0.00003
6.4930,-0.01671,-0.01060,-0.00198
6.5041,-0.01854,-0.02135,-0.00969
