id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise,angle
394,19.918156,9.452863,0.022737,0.000018,1.000000,13,0.022705,0.000082,15.385102,0.347775,11.996641
395,18.377134,9.417317,0.023252,0.000034,1.000000,12,0.023289,0.000139,17.958872,0.784067,10.928151
389,34.010380,9.400383,0.024071,0.000003,1.000000,28,0.024103,0.000028,8.738485,0.373964,18.703207
390,34.671780,9.377287,0.027145,0.000003,1.000000,29,0.027061,0.000038,7.995687,0.632042,19.282665
391,34.041519,9.642268,0.027703,0.000004,1.000000,29,0.027779,0.000045,8.274782,0.690859,18.759274
392,33.431122,9.395630,0.026023,0.000004,1.000000,28,0.026069,0.000044,9.210883,0.724442,17.856304
393,18.970514,9.323184,0.024849,0.000045,1.000000,13,0.024896,0.000193,17.957069,1.191001,10.726779
394,20.867878,9.447142,0.022731,0.000015,1.000000,14,0.022693,0.000073,14.755816,0.386497,12.410083
395,19.309019,9.408889,0.023259,0.000028,1.000000,13,0.023302,0.000124,17.232889,0.799133,11.293535
398,10.000000,10.000000,0.022235,0.027778,1.000000,0,0.022129,0.026331,42.213615,0.231838,6.250995
399,10.000000,10.000000,0.021163,0.027778,1.000000,0,0.021825,0.000120,46.178185,0.642089,6.048765
389,34.988247,9.399300,0.024074,0.000002,1.000000,29,0.024126,0.000027,8.541664,0.404495,19.118254
390,35.646603,9.376121,0.027138,0.000003,1.000000,30,0.027062,0.000036,7.847081,0.661597,19.675917
391,35.012882,9.640715,0.027709,0.000004,1.000000,30,0.027816,0.000044,8.116338,0.710871,19.143034
392,34.403248,9.394207,0.026027,0.000004,1.000000,29,0.026119,0.000042,9.006430,0.755822,18.247841
393,19.892633,9.314154,0.024858,0.000037,1.000000,14,0.024919,0.000175,17.314335,1.200924,11.051451
394,21.821642,9.442226,0.022725,0.000012,1.000000,15,0.022709,0.000066,14.157800,0.436970,12.830054
395,20.246687,9.401678,0.023267,0.000023,1.000000,14,0.023319,0.000113,16.589067,0.824543,11.648800
398,10.158989,9.907331,0.022200,0.018770,1.000000,1,0.022115,0.003276,37.317654,0.354502,6.683620
399,10.277312,9.883913,0.021627,0.008282,1.000000,1,0.021867,0.007841,40.431431,0.747331,6.480722
389,35.967037,9.398340,0.024078,0.000002,1.000000,30,0.024131,0.000026,8.367209,0.441864,19.518660
390,36.622383,9.375086,0.027132,0.000003,1.000000,31,0.027099,0.000035,7.690402,0.697239,20.085932
391,35.985386,9.639341,0.027717,0.000003,1.000000,31,0.027825,0.000042,7.980995,0.736936,19.507212
392,35.375916,9.392796,0.026034,0.000003,1.000000,30,0.026175,0.000041,8.812287,0.793924,18.637838
393,20.820686,9.306279,0.024868,0.000031,1.000000,15,0.024946,0.000159,16.719980,1.219542,11.375493
394,22.778940,9.438005,0.022722,0.000010,1.000000,16,0.022698,0.000060,13.647112,0.497122,13.232822
395,21.189030,9.395392,0.023276,0.000019,1.000000,15,0.023341,0.000102,15.992605,0.859273,12.004286
398,10.484092,9.792008,0.022147,0.007045,1.000000,2,0.022165,0.001271,33.221027,0.490738,7.133502
399,10.662843,9.769999,0.021722,0.005025,1.000000,2,0.021887,0.002109,36.080395,0.869146,6.903654
400,10.000000,10.000000,0.021815,0.027778,1.000000,0,0.021974,0.103229,43.978836,1.754701,6.285378
389,36.946785,9.397522,0.024082,0.000002,1.000000,31,0.024148,0.000024,8.153139,0.483610,19.989763
391,36.958824,9.638102,0.027725,0.000003,1.000000,32,0.027611,0.000040,7.923110,0.768473,19.808668
392,36.349129,9.391409,0.026045,0.000003,1.000000,31,0.026032,0.000039,8.736043,0.840132,18.926722
394,23.739122,9.434296,0.022719,0.000009,1.000000,17,0.022546,0.000055,13.266665,0.559961,13.606864
395,22.135468,9.389906,0.023286,0.000016,1.000000,16,0.023341,0.000092,15.328721,0.894627,12.424423
398,10.992768,9.689926,0.022160,0.002127,1.000000,3,0.021967,0.000720,30.556725,0.618977,7.532954
399,11.200686,9.673637,0.021819,0.002060,1.000000,3,0.021527,0.001152,34.002445,1.022291,7.218130
400,10.024280,9.977971,0.021833,0.024690,1.000000,1,0.021681,0.008843,41.111847,1.882123,6.573239
391,37.932152,9.636698,0.027717,0.000003,1.000000,33,0.027579,0.000039,7.826164,0.791335,20.117210
392,37.323906,9.390301,0.026044,0.000003,1.000000,32,0.026189,0.000038,8.510142,0.865397,19.347878
394,24.701935,9.431002,0.022695,0.000008,1.000000,18,0.022604,0.000051,12.783387,0.609658,14.010328
398,11.672582,9.618450,0.022031,0.000706,1.000000,4,0.021980,0.000483,28.111925,0.714897,7.929274
399,11.867812,9.602042,0.021652,0.000883,1.000000,4,0.021577,0.000694,31.099770,1.102077,7.608242
400,10.268612,9.866814,0.021756,0.012212,1.000000,2,0.021821,0.002618,37.085583,1.910934,6.948509
394,25.667101,9.428137,0.022683,0.000007,1.000000,19,0.022593,0.000047,12.385791,0.657391,14.402432
398,12.458540,9.571542,0.022003,0.000314,1.000000,5,0.022026,0.000341,25.782761,0.801567,8.370406
399,12.628022,9.551586,0.021613,0.000425,1.000000,5,0.021593,0.000464,28.597164,1.170154,8.016918
400,10.669621,9.753368,0.021798,0.004437,1.000000,3,0.021947,0.001264,33.623016,1.926088,7.346212
394,26.634407,9.425640,0.022672,0.000006,1.000000,20,0.022581,0.000044,12.016231,0.696605,14.793134
398,13.300593,9.538942,0.022013,0.000171,1.000000,6,0.022072,0.000256,23.800785,0.863335,8.813107
399,13.447999,9.515613,0.021604,0.000233,1.000000,6,0.021619,0.000337,26.437214,1.208305,8.430079
400,11.243981,9.661846,0.021897,0.001493,1.000000,4,0.022097,0.000763,30.637106,1.909217,7.755509
394,27.603111,9.423285,0.022661,0.000005,1.000000,21,0.022562,0.000041,11.685581,0.727441,15.172358
398,14.175732,9.515000,0.022036,0.000105,1.000000,7,0.022048,0.000204,22.289444,0.905009,9.222705
399,14.306280,9.489166,0.021610,0.000142,1.000000,7,0.021614,0.000260,24.699583,1.226441,8.824706
400,11.956482,9.598359,0.022017,0.000597,1.000000,5,0.022081,0.000544,28.667004,1.884118,8.103330
398,15.072258,9.496627,0.022040,0.000070,1.000000,8,0.022052,0.000167,20.907619,0.938810,9.642201
399,15.189839,9.468950,0.021611,0.000093,1.000000,8,0.021640,0.000209,23.127419,1.238840,9.227031
400,12.749176,9.554320,0.022048,0.000304,1.000000,6,0.022053,0.000416,27.033869,1.858847,8.437921
398,15.984040,9.482117,0.022043,0.000050,1.000000,9,0.022100,0.000139,19.620314,0.953098,10.074049
399,16.091375,9.453081,0.021620,0.000065,1.000000,9,0.021735,0.000171,21.590746,1.224975,9.655943
400,13.586475,9.521933,0.022050,0.000182,1.000000,7,0.022133,0.000326,25.303162,1.804538,8.810776
398,16.907465,9.470494,0.022058,0.000037,1.000000,10,0.022078,0.000120,18.632208,0.945628,10.467429
399,17.006474,9.440378,0.021651,0.000048,1.000000,10,0.021749,0.000146,20.457809,1.199652,10.037166
400,14.452785,9.497201,0.022079,0.000119,1.000000,8,0.022055,0.000273,24.254072,1.751342,9.104751
398,17.839636,9.460941,0.022063,0.000028,1.000000,11,0.022030,0.000104,17.800192,0.932316,10.845348
399,17.931648,9.429983,0.021675,0.000036,1.000000,11,0.021780,0.000126,19.411253,1.163198,10.424751
400,15.338327,9.477602,0.022072,0.000084,1.000000,9,0.022015,0.000232,23.225960,1.684371,9.409781
398,18.778625,9.452901,0.022056,0.000022,1.000000,12,0.021990,0.000092,17.053978,0.889069,11.217705
399,18.864902,9.421378,0.021698,0.000028,1.000000,12,0.021763,0.000111,18.582825,1.100720,10.781669
400,16.238169,9.461682,0.022057,0.000062,1.000000,10,0.021930,0.000203,22.433956,1.597302,9.685174
398,19.723230,9.446075,0.022043,0.000018,1.000000,13,0.021975,0.000082,16.369045,0.803687,11.584399
399,19.804548,9.414142,0.021711,0.000023,1.000000,13,0.021751,0.000099,17.865877,1.010051,11.121131
400,17.148834,9.448485,0.022028,0.000048,1.000000,11,0.021916,0.000179,21.625010,1.494051,9.966983
398,20.672710,9.440331,0.022031,0.000015,1.000000,14,0.021937,0.000075,15.790207,0.705020,11.931884
399,20.749233,9.407915,0.021718,0.000018,1.000000,14,0.021670,0.000090,17.355152,0.919268,11.414836
400,18.068346,9.437508,0.022005,0.000038,1.000000,12,0.021830,0.000162,21.071712,1.403250,10.204712
398,21.626066,9.435362,0.022016,0.000012,1.000000,15,0.022003,0.000067,15.085258,0.660503,12.343358
399,21.698242,9.402588,0.021710,0.000015,1.000000,15,0.021697,0.000082,16.672028,0.876410,11.774872
400,18.994581,9.428121,0.021972,0.000031,1.000000,13,0.021779,0.000146,20.448074,1.355890,10.470019
398,22.582802,9.431009,0.022014,0.000011,1.000000,16,0.022011,0.000062,14.539804,0.681641,12.712684
399,22.651037,9.397968,0.021708,0.000013,1.000000,16,0.021694,0.000075,16.111240,0.893894,12.108070
400,19.926598,9.419992,0.021939,0.000026,1.000000,14,0.021797,0.000133,19.762493,1.358369,10.754237
398,23.542494,9.427206,0.022013,0.000009,1.000000,17,0.022028,0.000057,14.018520,0.732782,13.089240
399,23.606850,9.393856,0.021706,0.000011,1.000000,17,0.021740,0.000068,15.510329,0.932610,12.469861
400,20.863943,9.413062,0.021916,0.000022,1.000000,15,0.021806,0.000121,19.133463,1.377744,11.037729
403,10.000000,10.000000,0.022652,0.027778,1.000000,0,0.021440,0.036886,44.110725,1.618373,6.265990
398,24.504921,9.423915,0.022015,0.000008,1.000000,18,0.022056,0.000052,13.525345,0.799212,13.466164
399,24.565437,9.390209,0.021711,0.000010,1.000000,18,0.021752,0.000063,15.017729,0.986360,12.804034
400,21.805662,9.407013,0.021900,0.000018,1.000000,16,0.021841,0.000112,18.524622,1.408935,11.322865
403,10.129107,9.917723,0.022334,0.020490,1.000000,1,0.021422,0.004835,40.039993,1.701186,6.607984
405,10.000000,10.000000,0.018043,0.027778,1.000000,0,0.023682,0.000141,42.404400,2.194065,6.119027
407,10.000000,10.000000,0.018391,0.027778,1.000000,0,0.022518,0.308897,43.517590,1.634207,6.135105
408,10.000000,10.000000,0.016588,0.027778,1.000000,0,0.021681,0.000119,46.798782,1.343818,6.001206
398,25.469368,9.420914,0.022021,0.000007,1.000000,19,0.022082,0.000049,13.091408,0.888795,13.828318
399,25.526628,9.387029,0.021716,0.000008,1.000000,19,0.021824,0.000059,14.481893,1.059279,13.165427
400,22.751333,9.401773,0.021892,0.000016,1.000000,17,0.021899,0.000103,17.920271,1.458104,11.616234
403,10.427748,9.803301,0.021804,0.008569,1.000000,2,0.021505,0.001852,36.311924,1.816142,6.971671
404,10.000000,10.000000,0.021202,0.027778,1.000000,0,0.019515,0.000095,51.330746,2.150103,6.122805
405,10.276969,9.883948,0.021996,0.008308,1.000000,1,0.023735,0.013218,38.007538,2.288745,6.482723
407,9.928049,10.104682,0.018530,0.026844,1.000000,1,0.022546,0.007467,38.943741,1.778261,6.505734
408,10.277126,9.883909,0.020162,0.008289,1.000000,1,0.021710,0.011729,41.676403,1.518403,6.370040
398,26.435843,9.418257,0.022028,0.000006,1.000000,20,0.022094,0.000045,12.701820,0.982200,14.180103
399,26.489746,9.384107,0.021729,0.000007,1.000000,20,0.021877,0.000055,14.014950,1.136707,13.511324
400,23.699949,9.397003,0.021893,0.000014,1.000000,18,0.021902,0.000096,17.457754,1.512643,11.877107
403,10.896215,9.696757,0.021606,0.002889,1.000000,3,0.021498,0.001053,33.594975,1.942234,7.303283
404,10.277471,9.883910,0.020017,0.008263,1.000000,1,0.019538,0.012567,46.914993,2.263453,6.420206
405,10.608875,9.770603,0.022492,0.005940,1.000000,2,0.023728,0.003648,34.671875,2.389964,6.829595
406,10.000000,10.000000,0.013801,0.027778,1.000000,0,0.019452,0.065138,49.486984,1.169385,6.104779
407,10.164844,9.990973,0.020663,0.012585,1.000000,2,0.022515,0.002493,35.516033,1.928461,6.856305
408,10.622558,9.770151,0.020640,0.005730,1.000000,2,0.021663,0.003024,37.956585,1.698101,6.712574
398,27.404242,9.415935,0.022036,0.000005,1.000000,21,0.022148,0.000043,12.307255,1.070728,14.544278
399,27.455410,9.381695,0.021746,0.000006,1.000000,21,0.021960,0.000051,13.546721,1.203408,13.869049
400,24.651466,9.392776,0.021894,0.000012,1.000000,19,0.021909,0.000090,17.023600,1.553745,12.135061
403,11.530308,9.616890,0.021536,0.001032,1.000000,4,0.021567,0.000686,31.049540,2.044450,7.651990
404,10.615546,9.770371,0.019876,0.005831,1.000000,2,0.019549,0.003433,43.326530,2.350408,6.709470
405,11.095679,9.668472,0.023116,0.002939,1.000000,3,0.023791,0.001772,31.801762,2.477665,7.178267
406,10.072203,9.944803,0.014759,0.023071,1.000000,1,0.019332,0.005811,45.583126,1.408607,6.392705
407,10.558690,9.873645,0.021850,0.004521,1.000000,3,0.022639,0.001238,32.190754,2.055588,7.241530
408,11.125313,9.669629,0.021191,0.002645,1.000000,3,0.021591,0.001476,35.094822,1.868685,7.035061
398,28.374289,9.413878,0.022048,0.000005,1.000000,22,0.022155,0.000040,11.991755,1.144709,14.878699
399,28.422661,9.379494,0.021770,0.000006,1.000000,22,0.021991,0.000048,13.167546,1.253089,14.199970
400,25.605410,9.388954,0.021896,0.000011,1.000000,20,0.021904,0.000085,16.622786,1.574271,12.391463
403,12.277719,9.562008,0.021553,0.000461,1.000000,5,0.021560,0.000497,29.094244,2.116699,7.977098
404,11.108460,9.668875,0.019708,0.002828,1.000000,3,0.019546,0.001643,40.291759,2.397852,6.997781
405,11.707371,9.587622,0.023482,0.001345,1.000000,4,0.023774,0.001105,29.630802,2.539381,7.502603
406,10.345006,9.831315,0.017330,0.010103,1.000000,2,0.019132,0.002277,42.831207,1.609584,6.650172
407,11.127460,9.778441,0.022376,0.001508,1.000000,4,0.022714,0.000772,29.565229,2.148212,7.614173
408,11.756962,9.591908,0.021416,0.001156,1.000000,4,0.021556,0.000885,32.531593,1.998459,7.367620
398,29.345177,9.411854,0.022059,0.000004,1.000000,23,0.022190,0.000038,11.666663,1.186578,15.224824
399,29.391745,9.377602,0.021793,0.000005,1.000000,23,0.022018,0.000046,12.817793,1.276220,14.523734
400,26.561966,9.385627,0.021897,0.000009,1.000000,21,0.021897,0.000080,16.248978,1.573294,12.643373
403,13.088795,9.523019,0.021557,0.000252,1.000000,6,0.021576,0.000381,27.337605,2.135395,8.304098
404,11.728070,9.589260,0.019618,0.001267,1.000000,4,0.019547,0.000992,37.692406,2.394547,7.281745
405,12.416620,9.527534,0.023628,0.000675,1.000000,5,0.023841,0.000757,27.538128,2.539514,7.847359
406,10.780800,9.721047,0.018492,0.003586,1.000000,3,0.019039,0.001184,39.964340,1.722625,6.932257
407,11.835631,9.712236,0.022578,0.000606,1.000000,5,0.022833,0.000535,27.226006,2.175593,7.996425
408,12.488143,9.535775,0.021489,0.000556,1.000000,5,0.021569,0.000596,30.208206,2.056786,7.708389
410,10.000000,10.000000,0.019771,0.027778,1.000000,0,0.020531,0.197924,47.595528,2.520197,6.141316
414,10.000000,10.000000,0.023178,0.027778,1.000000,0,0.020459,0.073576,47.069233,2.445572,6.172611
415,10.000000,10.000000,0.024205,0.027778,1.000000,0,0.024094,0.000152,43.377254,3.500790,6.079783
398,30.317680,9.410124,0.022072,0.000004,1.000000,24,0.022211,0.000036,11.393237,1.194913,15.540838
399,30.361675,9.375733,0.021816,0.000005,1.000000,24,0.022056,0.000043,12.497689,1.275615,14.832731
400,27.520664,9.382658,0.021897,0.000008,1.000000,22,0.021905,0.000075,15.905594,1.561098,12.882178
403,13.937856,9.493951,0.021564,0.000156,1.000000,7,0.021673,0.000304,25.650925,2.101218,8.640786
404,12.447255,9.530975,0.019582,0.000620,1.000000,5,0.019567,0.000688,35.480453,2.351571,7.553325
405,13.192750,9.483210,0.023721,0.000378,1.000000,6,0.023870,0.000573,25.925968,2.493748,8.158909
406,11.384846,9.635245,0.018848,0.001254,1.000000,4,0.019018,0.000737,37.293442,1.740130,7.220364
407,12.626003,9.666436,0.022705,0.000305,1.000000,6,0.022888,0.000409,25.483282,2.148042,8.337449
408,13.285110,9.495300,0.021525,0.000304,1.000000,6,0.021553,0.000446,28.413345,2.047001,8.017831
410,9.962105,10.045100,0.019814,0.026217,1.000000,1,0.020576,0.007556,43.187431,2.467398,6.458410
411,10.000000,10.000000,0.020486,0.027778,1.000000,0,0.019640,0.122820,49.510628,2.635350,6.159699
414,10.059546,9.952508,0.022764,0.023544,1.000000,1,0.020520,0.005831,42.622768,2.402417,6.496860
415,10.277101,9.883929,0.024127,0.008307,1.000000,1,0.024191,0.069155,39.479351,3.377840,6.382928
398,31.291279,9.408547,0.022085,0.000003,1.000000,25,0.022172,0.000034,11.194850,1.177809,15.818331
399,31.332542,9.373945,0.021839,0.000004,1.000000,25,0.022068,0.000041,12.232220,1.257301,15.120530
400,28.481096,9.379950,0.021897,0.000008,1.000000,23,0.021894,0.000072,15.624399,1.541886,13.101443
403,14.812165,9.471500,0.021600,0.000105,1.000000,8,0.021571,0.000258,24.699099,2.046738,8.898672
404,13.232320,9.488281,0.019575,0.000345,1.000000,6,0.019548,0.000520,33.733746,2.282092,7.804857
405,14.012209,9.449617,0.023778,0.000236,1.000000,7,0.023862,0.000456,24.596420,2.412680,8.457500
406,12.113994,9.575961,0.018946,0.000532,1.000000,5,0.018993,0.000509,34.969124,1.685277,7.509311
407,13.462074,9.632839,0.022779,0.000181,1.000000,7,0.022814,0.000332,24.281305,2.083406,8.632604
408,14.123436,9.465080,0.021536,0.000187,1.000000,7,0.021520,0.000350,26.878345,1.982266,8.321942
410,10.203221,9.932287,0.020218,0.012320,1.000000,2,0.020570,0.002608,39.798977,2.366839,6.759472
411,10.006678,9.993520,0.020407,0.025181,1.000000,1,0.019642,0.007410,45.433662,2.524620,6.448068
414,10.329004,9.839042,0.021502,0.010303,1.000000,2,0.020513,0.002220,39.279388,2.306426,6.800917
415,10.380314,9.817094,0.024131,0.007774,1.000000,2,0.024232,0.009737,36.510719,3.244925,6.666371
398,32.266235,9.407204,0.022093,0.000003,1.000000,26,0.022138,0.000033,11.009383,1.155261,16.087934
399,32.305111,9.372480,0.021860,0.000004,1.000000,26,0.022078,0.000040,11.992196,1.237099,15.396034
400,29.443079,9.377477,0.021897,0.000007,1.000000,24,0.021884,0.000069,15.371026,1.523864,13.309680
403,15.703445,9.453491,0.021591,0.000075,1.000000,9,0.021530,0.000221,23.724031,1.985309,9.167514
404,14.059555,9.456074,0.019565,0.000214,1.000000,7,0.019531,0.000415,32.228111,2.214168,8.045870
405,14.860991,9.423313,0.023805,0.000159,1.000000,8,0.023849,0.000378,23.463619,2.330867,8.742647
406,12.916364,9.534559,0.018968,0.000277,1.000000,6,0.018951,0.000382,33.067623,1.621811,7.782310
407,14.326230,9.606997,0.022791,0.000120,1.000000,8,0.022726,0.000279,23.286259,2.016056,8.909303
408,14.989526,9.441776,0.021531,0.000124,1.000000,8,0.021456,0.000287,25.650251,1.913675,8.603032
410,10.600665,9.816639,0.020442,0.004488,1.000000,3,0.020478,0.001449,37.433895,2.274218,7.021026
411,10.255680,9.881105,0.020000,0.011781,1.000000,2,0.019640,0.002643,42.111774,2.407918,6.726218
412,10.000000,10.000000,0.018440,0.027778,1.000000,0,0.017708,0.011452,51.992645,1.685699,6.232893
414,10.762301,9.728255,0.020860,0.003614,1.000000,3,0.020451,0.001257,36.786404,2.213319,7.076375
415,10.753635,9.705792,0.024165,0.005147,1.000000,3,0.024265,0.004058,34.103336,3.123723,6.935481
398,33.241833,9.405902,0.022097,0.000003,1.000000,27,0.022130,0.000032,10.815346,1.137140,16.365650
399,33.278893,9.371201,0.021879,0.000003,1.000000,27,0.022082,0.000038,11.771106,1.220231,15.664375
400,30.406515,9.375233,0.021896,0.000006,1.000000,25,0.021865,0.000066,15.138557,1.507469,13.512710
403,16.607603,9.438765,0.021576,0.000057,1.000000,10,0.021433,0.000194,22.988405,1.935918,9.407470
404,14.915154,9.430979,0.019554,0.000144,1.000000,8,0.019505,0.000341,30.897861,2.153433,8.281732
406,13.761380,9.504191,0.018961,0.000166,1.000000,7,0.018970,0.000297,31.153177,1.570100,8.075218
407,15.209621,9.586450,0.022772,0.000085,1.000000,9,0.022724,0.000237,22.219624,1.955547,9.209260
408,15.875066,9.423267,0.021509,0.000088,1.000000,9,0.021427,0.000241,24.486307,1.857422,8.888849
410,11.166364,9.722322,0.020465,0.001610,1.000000,4,0.020445,0.000922,35.142792,2.188820,7.296653
411,10.661258,9.767349,0.019772,0.004322,1.000000,3,0.019641,0.001415,39.326958,2.316157,6.997126
412,10.215313,9.893128,0.018093,0.014635,1.000000,1,0.017741,0.002817,47.728489,1.617821,6.515428
413,10.000000,10.000000,0.017352,0.027778,1.000000,0,0.016455,0.214030,59.701035,1.597632,6.021039
414,11.362767,9.641641,0.020598,0.001299,1.000000,4,0.020452,0.000810,34.386307,2.129187,7.367172
415,11.251249,9.607439,0.024211,0.002782,1.000000,4,0.024285,0.002321,32.086655,3.017436,7.195825
398,34.217484,9.404496,0.022100,0.000003,1.000000,28,0.022126,0.000030,10.634543,1.123251,16.633801
399,34.253567,9.370028,0.021896,0.000003,1.000000,28,0.022091,0.000036,11.565589,1.206840,15.923140
